timestamps,TP9,AF7,AF8,TP10,Right AUX
1641936866.472,7.324,95.703,-5.371,19.043,-4.395
1641936866.476,13.184,99.121,187.012,8.301,-13.672
1641936866.480,36.133,94.238,66.406,15.137,5.371
1641936866.484,41.016,102.539,31.738,36.133,28.809
1641936866.488,19.531,104.980,189.941,37.109,49.316
1641936866.505,10.254,94.727,269.531,20.508,62.500
1641936866.509,30.273,86.914,49.805,26.367,20.508
1641936866.513,42.969,92.773,-8.301,39.551,14.648
1641936866.517,26.855,95.703,150.391,41.992,-4.395
1641936866.521,14.648,94.727,158.203,41.992,-40.527
1641936866.525,38.086,96.680,12.695,48.340,-18.066
1641936866.529,58.105,91.309,-84.473,67.871,24.414
1641936866.532,39.062,85.938,102.051,59.570,34.180
1641936866.536,12.695,80.078,145.996,37.598,15.625
1641936866.540,17.090,80.566,-48.828,29.785,25.391
1641936866.544,42.480,86.914,-21.973,42.480,26.855
1641936866.548,30.762,93.750,164.551,53.223,25.879
1641936866.550,-5.371,95.703,182.129,34.668,7.812
1641936866.554,-14.160,78.613,-262.207,20.020,-64.941
1641936866.558,12.207,85.449,-328.125,25.879,-46.387
1641936866.562,26.855,93.262,115.723,45.898,44.434
1641936866.566,-6.836,76.660,94.238,39.062,50.293
1641936866.570,-24.902,73.730,-84.961,9.277,20.508
1641936866.574,-1.953,83.008,-98.145,14.160,37.598
1641936866.577,21.484,87.402,119.141,39.551,89.355
1641936866.581,-2.930,65.918,118.652,40.527,104.492
1641936866.585,-28.320,55.664,-165.527,19.531,79.590
1641936866.589,-3.418,72.266,-73.242,6.836,30.762
1641936866.593,23.438,76.660,159.668,35.156,25.879
1641936866.595,14.160,65.918,81.543,48.828,44.922
1641936866.599,-1.465,60.059,-48.828,24.902,21.484
1641936866.603,9.277,69.824,51.270,20.508,33.691
1641936866.607,28.320,67.383,42.969,36.133,71.777
1641936866.611,31.738,67.383,-177.246,51.758,46.875
1641936866.615,14.160,79.590,-262.207,37.109,13.184
1641936866.619,16.602,80.078,-250.488,11.230,14.160
1641936866.622,40.527,78.125,-216.309,24.414,58.594
1641936866.626,41.504,77.637,-354.492,45.898,51.758
1641936866.630,12.207,83.984,-322.754,38.086,5.859
1641936866.634,2.930,85.449,52.734,13.672,41.504
1641936866.638,23.926,73.242,72.266,18.066,37.598
1641936866.641,32.227,75.195,-2.441,43.457,28.809
1641936866.645,9.277,80.566,56.152,37.598,25.391
1641936866.649,-7.324,81.055,59.082,13.184,9.277
1641936866.653,7.812,82.031,2.441,14.648,21.973
1641936866.657,32.227,81.543,-57.617,34.668,20.508
1641936866.661,20.020,88.867,-68.848,20.508,41.016
1641936866.665,-10.742,100.098,-106.934,-12.695,41.504
1641936866.668,-4.883,84.473,-142.578,3.418,5.859
1641936866.672,20.020,68.359,-395.020,25.391,-41.992
1641936866.676,32.715,99.121,-201.660,42.480,-0.488
1641936866.680,15.625,100.098,210.938,36.133,54.688
1641936866.684,3.418,81.055,96.680,4.883,49.805
1641936866.685,29.785,86.914,83.008,27.832,60.547
1641936866.689,30.273,87.402,207.520,56.641,95.703
1641936866.693,-1.465,86.426,202.148,61.523,111.328
1641936866.697,-13.184,87.402,89.355,41.992,87.402
1641936866.701,14.648,85.938,71.777,26.855,57.129
1641936866.705,41.016,83.496,35.156,43.457,55.176
1641936866.709,23.926,87.891,67.871,30.273,82.520
1641936866.712,-0.488,82.031,-96.680,10.742,45.410
1641936866.716,7.324,83.496,-218.750,14.648,12.695
1641936866.720,31.250,95.703,70.801,33.203,27.344
1641936866.724,27.832,93.262,124.023,42.480,46.387
1641936866.728,8.789,85.938,15.625,26.367,48.828
1641936866.730,19.531,86.914,58.105,22.949,11.230
1641936866.734,52.246,82.031,189.941,30.762,-6.348
1641936866.738,50.293,67.871,115.723,46.875,-25.879
1641936866.742,10.742,68.848,86.914,47.363,-39.062
1641936866.746,-11.719,74.219,123.047,9.766,-30.762
1641936866.750,-3.906,69.824,-29.297,-2.441,-55.664
1641936866.754,1.953,69.336,-73.730,13.672,-30.762
1641936866.757,-22.949,67.383,-209.961,9.766,-9.766
1641936866.761,-34.180,80.078,-116.699,-17.578,-40.039
1641936866.765,-8.789,78.613,117.676,-27.832,-10.742
1641936866.769,25.391,72.266,83.008,6.348,22.949
1641936866.773,15.625,77.148,33.691,-6.348,38.086
1641936866.776,-10.742,83.984,32.715,-35.156,61.035
1641936866.780,10.742,85.938,144.531,-22.461,83.984
1641936866.784,43.457,79.102,52.734,-3.906,60.059
1641936866.788,34.180,91.309,-26.855,9.766,19.531
1641936866.792,4.395,98.633,178.223,-8.789,39.551
1641936866.796,-1.953,81.055,116.211,-17.578,56.152
1641936866.800,9.277,65.430,-194.824,0.977,24.414
1641936866.803,5.371,69.824,-167.480,21.973,32.715
1641936866.807,-22.461,80.566,215.332,37.109,62.988
1641936866.811,-41.504,77.148,272.949,4.883,53.711
1641936866.815,-25.879,73.730,173.828,-4.883,43.945
1641936866.819,-10.742,75.684,156.738,20.020,35.156
1641936866.835,-21.484,80.566,215.820,2.930,49.805
1641936866.839,-39.551,67.383,159.180,-15.625,80.078
1641936866.843,-20.996,62.500,55.664,-9.766,56.641
1641936866.847,19.531,76.172,106.445,17.090,68.359
1641936866.851,25.879,86.426,177.246,34.180,67.871
1641936866.855,9.766,77.637,53.711,1.953,53.711
1641936866.859,19.531,57.617,-338.379,-17.090,21.973
1641936866.862,62.012,83.984,-306.641,0.488,-16.602
1641936866.866,86.914,102.051,134.277,17.578,36.133
1641936866.870,62.012,74.219,67.871,11.230,38.086
1641936866.874,61.523,76.660,17.090,0.000,64.941
1641936866.878,94.727,84.473,129.883,-0.977,78.613
1641936866.880,101.074,81.055,94.727,18.555,62.988
1641936866.884,70.801,85.938,-3.906,36.621,73.730
1641936866.888,40.527,83.008,-60.547,16.602,15.625
1641936866.892,51.758,83.984,-7.324,21.484,-12.695
1641936866.896,59.082,87.402,22.461,38.574,0.977
1641936866.900,19.531,83.496,-126.953,27.344,0.488
1641936866.904,-11.230,82.520,-223.145,3.418,21.484
1641936866.907,-3.906,81.055,-138.184,-10.254,13.184
1641936866.911,10.742,85.449,25.391,12.695,30.273
1641936866.915,-9.766,74.219,-232.910,24.902,18.555
1641936866.919,-30.273,80.078,-429.688,4.883,41.992
1641936866.923,-11.230,103.516,-57.617,-0.488,58.594
1641936866.925,9.277,89.355,37.598,20.508,38.086
1641936866.929,14.648,80.566,-20.508,38.574,43.457
1641936866.933,0.000,80.078,76.660,29.297,87.891
1641936866.937,3.418,74.707,118.652,9.766,90.820
1641936866.941,31.250,68.848,54.199,22.461,36.621
1641936866.945,40.527,63.477,-139.648,40.039,18.555
1641936866.949,36.133,74.707,-219.238,42.480,18.066
1641936866.952,33.203,88.379,6.836,24.902,45.898
1641936866.956,44.922,74.219,-44.922,17.090,13.184
1641936866.960,57.617,63.965,-529.785,43.457,-76.660
1641936866.964,51.758,82.520,-341.797,55.664,3.906
1641936866.968,31.250,78.613,79.102,39.551,88.379
1641936866.970,25.879,71.289,-84.961,15.625,65.918
1641936866.974,38.574,82.520,-130.859,28.320,90.820
1641936866.978,38.574,85.938,59.082,59.570,97.168
1641936866.982,12.695,77.637,77.148,48.828,91.797
1641936866.986,2.930,72.754,-61.035,40.527,71.777
1641936866.990,30.762,77.148,-169.922,56.641,54.199
1641936866.994,26.855,76.660,-171.387,66.406,31.738
1641936866.997,-0.977,75.684,-20.508,68.359,18.066
1641936867.001,-10.742,62.988,-208.984,52.734,49.805
1641936867.005,12.207,67.383,-354.492,56.641,56.641
1641936867.009,45.410,76.172,9.277,77.148,70.801
1641936867.013,31.250,63.965,23.926,79.590,101.562
1641936867.015,5.371,64.453,-160.645,64.941,73.730
1641936867.019,11.719,75.195,-99.609,60.059,38.574
1641936867.023,21.973,69.824,56.641,83.496,53.223
1641936867.027,-14.160,58.594,58.594,83.984,92.773
1641936867.031,-46.875,58.594,-18.066,52.246,99.121
1641936867.035,-33.203,59.082,-117.188,30.273,101.074
1641936867.039,5.859,67.871,-103.027,38.574,49.805
1641936867.042,12.695,62.012,-65.918,58.105,35.156
1641936867.046,-14.160,49.805,-261.230,38.086,58.105
1641936867.050,-0.977,62.988,-116.211,26.855,62.012
1641936867.054,36.621,64.453,86.426,59.570,65.430
1641936867.058,52.246,55.176,28.809,74.707,67.383
1641936867.061,42.969,54.199,72.754,73.242,60.059
1641936867.065,35.156,62.012,82.520,41.504,31.738
1641936867.069,55.176,67.871,-16.602,26.367,23.926
1641936867.073,63.965,66.895,-118.164,50.781,33.203
1641936867.077,36.621,70.312,-94.727,50.293,34.180
1641936867.081,13.672,74.707,-44.434,27.344,33.691
1641936867.085,16.113,72.754,-36.621,6.836,23.438
1641936867.088,16.602,59.082,-229.492,16.602,-9.277
1641936867.092,1.953,61.035,-350.098,25.391,-32.715
1641936867.096,-13.672,80.078,-13.672,9.277,0.977
1641936867.100,-17.090,73.242,15.625,-4.883,-0.977
1641936867.104,14.160,77.148,-36.133,9.766,-21.973
1641936867.105,23.438,83.008,31.250,39.062,10.742
1641936867.109,6.348,73.242,85.938,20.020,8.301
1641936867.113,11.230,62.988,-6.836,-10.254,-34.668
1641936867.117,45.898,62.012,-56.641,5.859,-17.578
1641936867.121,64.941,62.500,35.645,22.949,16.602
1641936867.125,50.293,60.059,-61.035,14.648,20.508
1641936867.129,42.480,60.059,-174.805,-2.441,-0.488
1641936867.132,62.012,47.852,-420.410,0.000,-40.039
1641936867.136,100.098,68.848,-246.582,31.738,0.000
1641936867.140,97.656,77.637,177.246,42.480,52.246
1641936867.144,63.477,61.035,25.391,18.066,18.066
1641936867.148,73.730,62.988,-13.672,13.672,41.504
1641936867.150,86.426,66.895,101.074,29.785,74.219
1641936867.154,63.965,68.359,83.984,41.016,35.645
1641936867.158,32.227,69.824,25.391,25.879,5.859
1641936867.162,22.949,69.824,40.039,10.254,28.320
1641936867.166,42.480,70.801,141.602,27.832,71.289
1641936867.170,37.598,69.336,25.391,35.156,34.180
1641936867.174,1.953,63.477,-218.750,18.555,-9.766
1641936867.177,-3.906,69.336,-333.984,0.488,-3.906
1641936867.181,41.992,92.773,-159.668,20.020,1.465
1641936867.185,55.664,103.027,105.469,51.270,52.246
1641936867.189,29.297,92.773,95.215,43.945,73.730
1641936867.193,13.184,90.820,156.738,-3.418,52.246
1641936867.210,28.809,102.051,416.504,-31.250,53.223
1641936867.214,80.078,107.422,557.617,24.902,69.824
1641936867.218,96.680,115.723,629.883,55.664,36.621
1641936867.222,91.797,133.301,861.328,51.270,31.738
1641936867.226,115.234,130.859,-984.375,68.359,47.852
1641936867.230,148.926,119.629,990.723,93.262,-17.578
1641936867.234,160.645,136.719,994.629,133.301,-31.738
1641936867.237,157.715,166.016,998.047,156.738,-35.645
1641936867.241,168.457,178.223,-1000.000,170.898,-30.273
1641936867.245,202.637,179.199,999.023,188.477,6.348
1641936867.249,229.980,183.594,999.512,226.562,32.715
1641936867.253,191.406,194.336,999.512,230.957,9.277
1641936867.241,155.762,193.359,999.512,199.219,-5.859
1641936867.245,165.039,177.734,999.512,192.383,8.789
1641936867.249,156.738,180.664,999.512,184.082,21.973
1641936867.253,101.074,186.523,999.512,149.414,36.621
1641936867.257,32.227,176.758,999.512,87.402,12.695
1641936867.261,2.930,174.316,-1000.000,23.926,38.574
1641936867.265,-14.648,174.316,988.770,-12.207,63.965
1641936867.268,-67.871,162.598,997.070,-70.312,61.035
1641936867.272,-128.906,139.160,938.965,-144.531,65.430
1641936867.276,-167.480,106.934,335.938,-189.453,57.129
1641936867.280,-177.246,107.910,-18.066,-208.496,53.223
1641936867.284,-193.359,115.234,80.078,-209.473,85.449
1641936867.300,-245.117,89.844,-207.520,-234.863,98.145
1641936867.304,-249.512,75.195,-560.547,-258.301,91.797
1641936867.308,-211.914,71.777,-635.254,-248.535,96.680
1641936867.312,-197.266,65.430,-557.129,-228.516,99.609
1641936867.316,-216.309,54.199,-660.156,-224.121,84.961
1641936867.320,-224.609,33.691,-916.504,-241.211,74.707
1641936867.324,-176.758,42.969,-972.168,-229.492,50.781
1641936867.327,-130.859,46.387,-846.191,-181.152,106.445
1641936867.331,-138.672,24.902,-859.375,-160.645,145.508
1641936867.335,-145.996,17.578,-977.051,-169.434,34.180
1641936867.339,-105.957,25.879,-932.129,-161.133,13.672
1641936867.343,-67.383,25.879,-741.699,-114.746,83.496
1641936867.345,-65.430,16.602,-808.594,-83.984,48.340
1641936867.349,-80.566,15.137,-927.734,-94.727,22.949
1641936867.353,-63.477,20.508,-767.578,-89.355,86.426
1641936867.357,-18.555,20.996,-668.945,-63.965,88.867
1641936867.361,-19.043,17.578,-816.406,-32.715,33.691
1641936867.365,-38.574,24.902,-895.020,-29.785,46.387
1641936867.369,-31.738,25.879,-843.750,-48.828,-0.488
1641936867.372,7.324,26.855,-709.473,-23.438,17.578
1641936867.376,27.344,15.625,-779.785,7.812,53.223
1641936867.380,6.836,16.113,-910.156,6.836,17.090
1641936867.384,7.324,36.133,-627.930,1.465,53.223
1641936867.388,35.645,27.832,-558.594,11.719,59.570
1641936867.392,62.012,21.484,-588.867,45.410,75.684
1641936867.396,59.570,33.691,-479.492,56.152,74.707
1641936867.400,45.410,35.645,-415.527,37.598,38.086
1641936867.404,54.199,27.832,-472.168,37.109,30.762
1641936867.408,83.984,25.879,-485.352,55.664,29.297
1641936867.412,84.961,24.902,-475.098,63.477,45.898
1641936867.416,66.895,30.273,-519.043,45.410,53.711
1641936867.419,76.172,33.691,-558.594,43.945,13.672
1641936867.423,98.633,28.320,-777.344,60.547,-20.508
1641936867.427,109.863,47.363,-582.031,75.684,4.395
1641936867.431,89.844,53.711,-141.113,79.590,42.480
1641936867.435,66.406,34.668,-200.684,76.660,44.922
1641936867.435,86.914,30.273,-271.484,102.539,-3.906
1641936867.439,100.586,32.715,-175.293,117.188,-20.996
1641936867.443,74.707,34.668,-107.910,106.934,-5.371
1641936867.447,57.129,33.691,-186.523,87.402,-1.465
1641936867.451,81.543,36.133,-219.238,84.473,6.836
1641936867.455,104.980,40.527,-177.246,111.328,6.348
1641936867.459,85.449,44.922,-209.473,122.070,24.414
1641936867.462,47.852,48.828,-409.668,98.633,22.461
1641936867.466,55.664,58.594,-369.629,83.008,50.293
1641936867.470,90.332,62.012,-78.125,92.285,73.730
1641936867.474,80.078,49.805,-57.129,103.516,44.922
1641936867.478,42.480,48.828,-165.527,80.566,2.441
1641936867.480,42.480,60.059,-97.168,64.941,11.230
1641936867.484,67.871,60.547,41.992,75.195,50.781
1641936867.488,68.848,51.270,-26.367,87.402,38.086
1641936867.492,41.504,49.805,-92.773,83.984,28.809
1641936867.496,28.320,52.734,-63.477,61.523,65.918
1641936867.500,53.223,53.711,-125.488,68.359,63.965
1641936867.504,65.918,47.852,-223.145,82.520,34.668
1641936867.507,43.457,51.758,-392.578,74.707,24.902
1641936867.511,29.297,72.754,-206.543,65.918,47.852
1641936867.515,42.969,69.336,25.879,63.965,41.992
1641936867.519,66.406,59.570,-39.551,82.520,22.949
1641936867.523,58.105,53.711,-24.902,83.496,33.203
1641936867.526,31.250,61.523,-50.781,65.918,33.691
1641936867.530,40.039,71.289,15.625,68.359,64.941
1641936867.534,66.895,59.570,-85.938,73.730,80.078
1641936867.538,67.871,61.523,-198.730,83.496,68.359
1641936867.542,47.852,70.801,-34.180,68.848,38.574
1641936867.546,40.527,62.012,-123.047,44.922,-11.230
1641936867.550,59.570,56.152,-444.336,57.129,-13.672
1641936867.553,73.730,72.266,-483.887,72.754,-6.836
1641936867.557,55.664,80.078,-124.512,73.730,21.484
1641936867.561,38.086,59.570,-109.863,44.434,23.438
1641936867.565,57.617,60.059,-184.570,34.668,34.668
1641936867.569,75.684,65.918,-85.938,65.918,60.059
1641936867.570,54.199,68.848,-19.043,69.336,42.480
1641936867.574,32.227,67.871,-48.340,46.387,10.254
1641936867.578,41.992,61.035,-143.555,30.273,3.906
1641936867.582,67.871,68.848,-164.551,41.504,26.855
1641936867.586,65.918,71.777,-54.688,67.871,13.672
1641936867.590,32.715,58.594,-108.887,56.152,40.527
1641936867.594,27.344,49.805,-497.559,35.645,9.277
1641936867.597,58.594,74.707,-380.859,44.922,-31.738
1641936867.601,66.406,82.520,-10.742,69.336,29.297
1641936867.605,33.203,67.871,-121.094,67.383,-12.207
1641936867.609,21.484,73.242,-145.020,44.922,-2.930
1641936867.613,52.734,73.730,-11.719,52.246,55.176
1641936867.630,82.520,66.406,44.922,78.613,50.293
1641936867.634,44.922,53.711,-72.266,72.754,29.785
1641936867.638,-1.953,55.176,-147.461,39.551,40.527
1641936867.642,19.043,66.406,-20.996,42.480,71.289
1641936867.646,43.457,58.594,23.926,66.895,57.617
1641936867.650,26.367,47.852,-142.578,56.152,22.949
1641936867.654,0.977,51.758,-240.723,37.598,18.066
1641936867.657,11.230,62.012,-153.809,33.691,83.008
1641936867.661,32.227,61.523,-67.383,50.781,119.141
1641936867.665,27.344,61.035,-62.012,68.359,91.309
1641936867.669,8.301,67.871,-87.891,47.852,60.547
1641936867.673,9.766,69.824,-123.535,31.250,28.320
1641936867.675,34.668,67.871,-55.664,43.457,27.344
1641936867.679,27.832,54.688,-318.848,55.664,-0.488
1641936867.683,11.230,74.219,-394.043,44.922,-7.324
1641936867.687,14.648,88.379,-4.395,27.344,46.387
1641936867.691,26.855,68.359,18.555,31.250,56.152
1641936867.695,37.598,58.594,-185.059,49.316,-13.672
1641936867.699,29.785,65.430,-165.039,53.711,-27.344
1641936867.702,16.113,71.777,63.477,32.227,5.859
1641936867.706,28.809,54.688,23.926,21.973,-2.441
1641936867.710,48.828,34.180,-398.438,45.898,-54.688
1641936867.714,44.922,60.547,-246.582,55.176,-36.133
1641936867.718,23.438,75.195,127.441,39.062,17.090
1641936867.720,14.648,63.477,-26.855,23.926,34.180
1641936867.724,31.738,61.035,-31.250,29.297,53.711
1641936867.728,24.902,53.223,57.129,41.992,32.715
1641936867.732,-10.742,56.641,37.598,17.578,48.828
1641936867.736,-17.090,60.547,-90.332,-14.160,59.570
1641936867.740,10.254,53.711,-202.637,-4.395,65.430
1641936867.744,19.043,56.152,-176.758,5.371,85.938
1641936867.747,-6.348,69.824,-91.309,-11.230,56.152
1641936867.751,-29.785,58.105,-302.734,-39.062,21.973
1641936867.755,-4.395,65.918,-391.113,-27.344,40.527
1641936867.759,31.738,85.938,-0.488,-7.324,58.105
1641936867.763,8.789,72.266,-71.777,-18.555,-5.859
1641936867.764,-12.207,78.613,-202.148,-26.367,-34.668
1641936867.768,12.695,90.820,-29.297,-35.156,-19.531
1641936867.772,39.551,80.566,127.441,-8.301,30.762
1641936867.776,19.531,71.289,52.734,1.465,47.363
1641936867.780,-17.090,80.078,-50.293,-23.926,35.156
1641936867.784,-17.578,80.078,-131.836,-20.508,1.465
1641936867.788,8.789,86.426,-73.242,-4.395,10.742
1641936867.791,4.395,79.102,-3.418,11.230,60.059
1641936867.795,-27.832,75.684,-223.145,-4.883,32.227
1641936867.799,-17.578,97.656,-74.707,-21.484,17.090
1641936867.803,16.602,93.262,134.277,-2.441,33.691
1641936867.807,28.809,84.961,45.898,17.090,7.812
1641936867.811,13.184,83.008,31.738,20.020,-3.906
1641936867.815,8.301,83.984,102.539,-5.371,16.113
1641936867.819,34.180,81.055,41.992,-12.207,7.812
1641936867.823,61.523,77.148,-96.191,14.160,7.324
1641936867.827,58.594,83.496,-27.344,23.926,47.363
1641936867.831,46.875,83.496,26.367,8.789,29.785
1641936867.835,61.035,82.031,-80.078,-7.324,14.160
1641936867.838,83.008,78.613,-234.863,7.812,6.836
1641936867.842,69.824,83.984,-271.973,27.832,-24.902
1641936867.846,50.781,92.773,37.109,15.137,-1.953
1641936867.850,53.711,73.730,81.543,5.371,19.531
1641936867.854,64.453,65.430,-46.875,11.230,14.160
1641936867.855,60.059,77.148,11.230,21.973,-17.090
1641936867.859,21.973,83.496,128.906,21.484,0.488
1641936867.863,1.465,62.988,78.125,8.301,29.297
1641936867.867,24.902,61.035,-10.742,16.602,42.969
1641936867.871,31.250,84.473,40.039,26.367,54.199
1641936867.875,-3.906,84.473,0.488,15.625,59.082
1641936867.879,-30.762,80.566,-104.492,-7.812,93.750
1641936867.882,-26.367,71.777,-424.805,-13.184,38.086
1641936867.886,-2.441,90.332,-304.199,13.184,32.715
1641936867.890,-10.742,104.980,100.586,13.672,89.355
1641936867.894,-35.156,88.379,9.766,-9.277,64.941
1641936867.898,-13.672,88.867,-36.133,-7.324,23.438
1641936867.899,28.809,90.820,120.605,26.367,5.371
1641936867.903,29.297,80.566,152.832,47.852,9.277
1641936867.907,-2.441,70.312,46.875,27.832,18.555
1641936867.911,1.953,70.312,46.875,18.066,41.504
1641936867.915,31.738,72.754,115.723,35.645,58.594
1641936867.919,29.785,69.336,28.809,49.316,19.043
1641936867.923,-3.418,62.012,-204.590,39.551,-21.973
1641936867.926,-12.695,64.453,-364.258,16.113,-20.508
1641936867.930,23.438,80.078,-135.254,29.785,31.738
1641936867.934,38.086,72.754,61.035,64.453,41.016
1641936867.938,8.789,63.477,-67.871,64.941,2.441
1641936867.942,-16.113,72.754,-57.617,44.922,27.832
1641936867.944,-2.930,76.172,72.754,37.598,54.688
1641936867.948,20.508,74.707,16.113,59.570,52.246
1641936867.952,0.000,79.102,-0.488,67.871,31.250
1641936867.956,-27.344,88.867,47.363,43.457,18.555
1641936867.960,-20.020,87.402,101.562,35.156,54.688
1641936867.964,0.488,71.289,-49.316,50.293,17.090
1641936867.968,5.371,67.383,-341.797,62.988,-19.043
1641936867.971,0.000,92.773,-124.023,59.082,25.879
1641936867.975,1.953,93.750,174.316,54.688,64.941
1641936867.979,18.555,81.543,18.555,66.406,-0.488
1641936867.983,1.465,80.078,-143.066,82.031,-43.945
1641936867.987,-36.621,84.473,-87.402,85.938,-5.859
1641936867.992,-60.059,85.938,76.660,62.012,35.156
1641936867.996,-46.387,70.801,-70.312,48.340,46.387
1641936868.000,-17.090,78.125,-91.309,52.246,55.664
1641936868.004,-20.508,83.984,180.664,42.480,65.918
1641936868.008,-26.855,69.824,139.160,28.809,42.480
1641936868.012,-3.418,71.777,-6.348,31.738,75.684
1641936868.016,25.879,83.008,-64.941,61.035,83.984
1641936868.019,32.227,85.449,51.758,75.195,50.293
1641936868.023,25.879,82.031,180.664,54.199,92.773
1641936868.027,29.297,61.035,-146.484,38.574,95.703
1641936868.031,63.477,69.824,-208.984,46.875,36.133
1641936868.035,84.473,87.402,140.137,64.941,40.039
1641936868.051,44.922,82.031,139.160,45.410,78.613
1641936868.055,21.973,79.102,26.855,19.043,77.148
1641936868.059,43.945,75.195,42.480,35.156,57.617
1641936868.063,49.805,72.266,158.203,61.523,74.707
1641936868.067,18.066,60.059,148.926,61.035,64.941
1641936868.071,-19.531,46.387,-291.992,32.715,12.207
1641936868.075,-4.395,63.965,-335.449,20.508,10.254
1641936868.078,25.879,77.637,92.773,41.992,24.902
1641936868.082,-0.488,64.941,-3.906,41.992,-45.898
1641936868.086,-25.391,67.871,-78.613,16.602,-41.504
1641936868.090,-2.930,71.777,80.566,0.977,23.926
1641936868.094,26.855,69.336,62.988,20.508,-12.207
1641936868.095,21.973,70.312,-40.527,44.434,0.977
1641936868.099,5.371,71.777,17.578,32.715,46.875
1641936868.103,19.043,74.707,158.691,22.949,37.598
