timestamps,TP9,AF7,AF8,TP10,Right AUX
1641437121.878,-15.137,36.133,-138.672,-151.855,44.434
1641437121.882,-14.648,29.785,-343.750,-208.496,-3.906
1641437121.886,37.109,28.809,-694.336,-47.363,-65.918
1641437121.889,41.016,32.227,-727.051,24.414,-41.504
1641437121.893,-7.812,29.297,-424.805,-124.512,-23.926
1641437121.897,-21.973,20.508,-566.406,-215.332,-60.547
1641437121.901,23.926,26.855,-562.012,-58.594,-6.348
1641437121.905,55.664,33.691,-249.023,99.609,83.496
1641437121.909,18.066,33.691,-271.973,14.160,23.926
1641437121.911,-8.789,32.227,-615.723,-117.676,-43.457
1641437121.915,25.391,26.855,-725.098,-38.086,-19.043
1641437121.919,64.941,29.297,-364.746,142.090,14.648
1641437121.923,45.410,36.133,-257.812,120.117,14.160
1641437121.927,1.465,34.668,-605.469,-52.246,-31.250
1641437121.931,15.625,30.273,-799.316,-39.062,-38.086
1641437121.934,66.895,29.785,-604.492,142.090,3.906
1641437121.938,60.059,29.297,-343.750,194.336,26.855
1641437121.942,3.418,23.438,-620.605,33.203,32.227
1641437121.946,1.953,22.949,-913.086,-29.297,-19.531
1641437121.950,53.711,29.785,-489.746,121.094,-29.297
1641437121.954,59.082,30.762,-319.336,202.637,-8.301
1641437121.956,3.418,28.809,-576.172,45.410,-58.105
1641437121.960,-20.508,32.227,-636.719,-80.078,-70.801
1641437121.964,21.484,31.738,-461.914,22.949,-52.246
1641437121.968,50.781,24.414,-396.973,148.438,-57.129
1641437121.972,10.254,22.949,-573.242,55.176,-49.316
1641437121.976,-23.926,25.879,-762.207,-102.539,-44.434
1641437121.979,14.648,26.367,-753.906,-41.992,-23.438
1641437121.983,66.406,31.250,-622.070,131.348,-10.254
1641437121.987,46.387,34.180,-720.215,121.582,-72.754
1641437121.991,7.812,38.574,-713.867,-55.664,-88.867
1641437121.995,26.855,41.992,-583.984,-79.102,-33.691
1641437121.999,71.777,40.527,-533.691,81.055,7.324
1641437122.001,65.918,40.039,-426.758,134.766,-5.371
1641437122.005,9.277,36.133,-526.367,-48.828,-41.016
1641437122.009,7.324,36.133,-754.883,-142.578,-44.922
1641437122.013,58.105,36.133,-811.523,6.836,-42.969
1641437122.017,67.383,29.785,-636.719,118.652,2.930
1641437122.021,16.113,26.855,-691.895,-3.418,9.766
1641437122.024,-0.977,29.785,-814.941,-132.324,-43.457
1641437122.028,39.551,38.574,-879.395,-43.457,-15.137
1641437122.032,54.688,43.945,-788.086,99.609,1.953
1641437122.036,20.996,41.504,-421.387,38.574,-36.621
1641437122.040,-8.789,38.086,-564.941,-112.793,-24.902
1641437122.044,13.672,36.133,-752.441,-88.867,-23.926
1641437122.046,59.082,36.133,-576.660,66.406,-28.320
1641437122.050,42.969,33.691,-373.535,81.055,-12.207
1641437122.054,-11.230,29.297,-551.758,-99.121,-64.941
1641437122.058,-0.488,21.973,-717.773,-131.836,-77.148
1641437122.062,47.363,16.602,-502.930,43.457,-83.496
1641437122.066,50.781,23.438,-471.680,124.512,-103.027
1641437122.069,-1.953,27.344,-698.242,-30.273,-57.129
1641437122.073,-10.254,27.832,-975.098,-131.348,-97.168
1641437122.077,38.086,37.109,-791.504,19.531,-100.586
1641437122.081,60.059,40.039,-294.434,146.484,-25.879
1641437122.085,12.695,31.250,-387.207,17.090,-67.871
1641437122.089,-19.531,25.879,-579.590,-109.375,-85.938
1641437122.091,19.531,19.043,-479.004,-22.461,-89.844
1641437122.095,59.082,16.113,-369.629,125.977,-91.309
1641437122.099,36.133,24.414,-363.281,79.102,-50.781
1641437122.103,-3.906,27.344,-500.977,-105.957,-50.781
1641437122.107,18.066,25.879,-534.668,-95.215,-91.797
1641437122.111,67.871,33.203,-426.758,70.312,-31.250
1641437122.114,53.711,34.180,-560.059,71.289,3.906
1641437122.118,-4.395,32.715,-744.629,-138.184,-53.223
1641437122.122,0.977,35.645,-611.328,-199.707,-43.457
1641437122.126,54.199,35.645,-430.176,-19.531,-25.879
1641437122.130,58.594,31.250,-396.973,69.824,-36.133
1641437122.134,4.883,26.855,-415.039,-68.359,-32.227
1641437122.136,-5.859,32.715,-332.520,-156.738,-6.348
1641437122.140,41.992,36.133,-290.039,-24.414,-17.578
1641437122.144,64.941,33.691,-210.938,110.352,-30.762
1641437122.148,24.414,32.227,-228.027,2.441,-31.738
1641437122.152,-6.348,29.785,-396.973,-159.668,-47.363
1641437122.156,24.902,27.832,-616.699,-100.098,-36.621
1641437122.159,65.918,27.832,-671.387,81.055,-17.090
1641437122.163,41.504,26.855,-371.094,86.426,-15.137
1641437122.167,-10.254,25.879,-285.156,-67.383,-5.371
1641437122.171,10.254,24.902,-560.059,-66.406,-31.738
1641437122.175,59.082,23.438,-593.262,105.469,-39.062
1641437122.179,46.387,24.902,-420.410,164.551,21.484
1641437122.183,-4.395,25.879,-484.863,13.672,13.184
1641437122.187,-6.836,28.320,-657.227,-32.715,19.043
1641437122.191,41.016,31.738,-564.941,107.910,28.320
1641437122.195,49.316,32.227,-192.871,180.176,2.930
1641437122.199,1.465,31.250,-146.484,36.621,-2.930
1641437122.203,-18.066,30.273,-384.766,-70.801,-14.648
1641437122.206,22.949,27.344,-376.465,52.246,-8.789
1641437122.210,53.223,32.715,-47.852,191.406,10.742
1641437122.214,21.973,33.203,86.914,116.211,52.734
1641437122.218,-10.742,27.344,-345.703,-20.508,12.207
1641437122.222,11.719,31.738,-494.141,77.637,-37.109
1641437122.226,49.805,41.992,-45.410,275.391,37.598
1641437122.241,27.832,39.551,64.941,259.277,83.496
1641437122.245,-25.391,29.297,-284.180,68.359,43.945
1641437122.249,-12.695,29.785,-474.121,41.016,-11.719
1641437122.253,41.504,34.180,-153.320,208.008,90.820
1641437122.257,53.711,36.133,-8.301,259.766,123.047
1641437122.261,9.277,26.367,-614.258,88.379,15.137
1641437122.264,-12.695,16.602,-845.215,-29.297,-10.254
1641437122.268,28.809,14.648,-407.227,94.727,4.395
1641437122.272,49.805,16.113,-425.781,207.031,9.277
1641437122.276,2.930,25.879,-596.680,70.312,69.824
1641437122.280,-14.648,31.738,-632.324,-63.477,81.543
1641437122.284,19.531,31.738,-627.441,22.461,28.320
1641437122.301,51.758,31.738,-588.867,176.758,20.020
1641437122.305,27.832,33.691,-667.480,109.863,21.484
1641437122.309,-15.625,30.762,-752.930,-53.711,23.926
1641437122.313,8.301,26.855,-683.105,1.465,56.641
1641437122.317,52.246,32.227,-586.426,190.430,68.848
1641437122.321,36.621,34.668,-641.602,224.609,63.965
1641437122.324,-16.602,25.879,-715.332,70.801,34.180
1641437122.328,-15.625,21.484,-547.852,50.781,74.707
1641437122.332,35.156,25.391,-644.531,201.660,95.215
1641437122.336,46.387,26.855,-718.262,263.672,57.617
1641437122.340,-1.465,29.785,-443.359,121.094,62.012
1641437122.344,-8.789,31.250,-530.762,24.414,7.324
1641437122.331,41.504,33.203,-500.488,140.625,31.738
1641437122.335,60.547,34.180,-252.930,248.047,90.820
1641437122.339,11.230,28.809,-250.488,141.113,83.496
1641437122.343,-20.508,22.461,-501.465,-14.160,53.711
1641437122.347,14.160,17.578,-569.824,24.414,42.480
1641437122.351,55.664,12.695,-442.383,150.879,80.566
1641437122.354,23.926,19.531,-433.594,66.406,74.219
1641437122.358,-16.602,30.762,-702.637,-151.367,8.301
1641437122.362,14.160,34.668,-766.113,-144.531,4.395
1641437122.366,53.223,34.180,-407.715,35.156,36.133
1641437122.370,37.109,33.691,-198.242,69.336,41.016
1641437122.374,-16.113,27.832,-485.352,-121.094,-0.977
1641437122.377,-13.672,24.902,-975.098,-189.453,-44.434
1641437122.381,38.086,32.227,-682.129,-31.738,-31.250
1641437122.385,50.781,34.668,-198.730,52.734,19.531
1641437122.389,1.465,31.738,-309.570,-85.938,36.621
1641437122.393,-14.160,29.297,-479.492,-203.613,-3.418
1641437122.397,29.785,21.484,-427.734,-76.660,11.719
1641437122.400,56.152,21.973,-369.141,69.824,14.160
1641437122.404,16.602,25.391,-562.012,-34.180,-38.574
1641437122.408,-20.508,23.438,-717.285,-178.223,-64.453
1641437122.412,12.695,29.297,-480.957,-97.656,-58.105
1641437122.416,52.734,32.227,-298.340,74.707,26.367
1641437122.420,30.762,32.715,-383.301,50.293,-1.465
1641437122.421,-11.230,36.621,-475.098,-125.488,-62.500
1641437122.425,5.371,37.598,-397.949,-119.629,-17.090
1641437122.429,53.223,33.691,-330.078,31.250,-14.160
1641437122.433,45.898,23.926,-301.758,45.898,-18.555
1641437122.437,-4.395,18.555,-351.562,-117.188,-8.789
1641437122.441,-3.418,23.926,-565.430,-192.383,-30.762
1641437122.444,45.410,29.297,-646.973,-63.477,-28.809
1641437122.448,60.547,32.227,-671.875,18.555,-1.953
1641437122.452,10.742,32.227,-647.949,-131.348,-28.320
1641437122.456,-11.230,34.180,-606.445,-248.047,-63.477
1641437122.460,30.273,33.203,-712.402,-149.414,-38.086
1641437122.464,54.199,29.297,-577.148,-21.484,10.254
1641437122.482,7.812,26.367,-515.625,-99.609,-8.789
1641437122.486,-30.273,29.785,-690.430,-244.629,-62.012
1641437122.490,-1.465,30.273,-857.910,-183.594,-79.102
1641437122.494,41.504,27.344,-826.172,-6.348,-54.688
1641437122.498,18.555,31.738,-555.664,-1.465,-32.715
1641437122.502,-34.668,31.738,-759.766,-173.828,-64.453
1641437122.505,-19.531,22.949,-1000.000,-174.805,-87.891
1641437122.509,31.738,17.578,-844.727,22.949,-64.453
1641437122.513,30.762,19.531,-530.762,115.234,-19.531
1641437122.517,-20.020,21.973,-604.492,-3.906,-33.691
1641437122.521,-27.832,22.461,-815.918,-48.340,-74.219
1641437122.525,15.625,28.320,-692.871,125.977,-55.664
1641437122.512,35.156,34.180,-450.195,268.066,-5.859
1641437122.516,-17.090,32.715,-509.277,156.250,-20.508
1641437122.520,-47.363,30.273,-703.125,30.273,-44.434
1641437122.524,-4.395,30.762,-645.996,137.207,-45.898
1641437122.528,31.738,29.297,-479.004,283.203,-18.066
1641437122.532,4.883,33.203,-526.855,221.191,-20.996
1641437122.535,-23.926,33.203,-759.766,45.898,-77.637
1641437122.539,7.812,34.180,-641.113,78.125,-14.648
1641437122.543,57.129,37.109,-360.840,261.719,59.082
1641437122.547,41.016,36.621,-323.730,284.668,68.848
1641437122.551,-8.301,33.691,-802.246,123.535,20.020
1641437122.555,-2.930,34.180,-863.281,99.609,-22.461
1641437122.571,47.363,38.086,-402.832,270.020,44.922
1641437122.575,75.195,40.039,-269.043,358.398,66.406
1641437122.579,25.879,39.062,-364.746,238.770,27.344
1641437122.583,-25.391,27.832,-425.293,147.949,17.090
1641437122.587,-0.977,23.438,-459.473,289.551,-20.996
1641437122.591,30.762,21.484,-461.914,446.777,-4.395
1641437122.594,-4.883,19.043,-599.121,357.422,60.547
1641437122.598,-40.039,18.555,-743.164,226.562,89.355
1641437122.602,1.465,21.973,-541.504,291.016,99.609
1641437122.606,45.410,16.602,-628.906,420.410,75.195
1641437122.610,19.531,9.766,-783.691,338.867,85.449
1641437122.614,-10.254,19.531,-586.914,143.066,80.078
1641437122.616,19.531,27.832,-571.289,147.461,40.039
1641437122.620,63.477,30.273,-437.012,294.922,75.195
1641437122.624,54.688,31.738,-195.801,308.594,123.047
1641437122.628,14.648,24.414,-275.879,115.234,55.176
1641437122.632,12.695,19.043,-449.219,45.898,8.789
1641437122.636,60.059,23.926,-484.863,204.590,25.391
1641437122.639,74.707,25.879,-362.305,273.926,55.176
1641437122.643,25.879,24.902,-293.945,106.934,84.473
1641437122.647,15.625,22.461,-494.141,-16.602,88.379
1641437122.651,56.641,25.391,-600.586,87.891,76.660
1641437122.655,81.543,33.691,-258.789,212.891,150.879
1641437122.659,49.805,33.691,-154.785,104.004,149.902
1641437122.661,13.672,27.344,-540.039,-54.688,25.879
1641437122.665,44.922,28.320,-862.793,-16.113,21.973
1641437122.669,86.426,35.156,-555.176,119.141,68.359
1641437122.673,61.523,33.691,-317.383,103.516,64.453
1641437122.677,15.625,27.832,-562.012,-70.312,20.508
1641437122.681,28.320,24.902,-799.805,-88.867,-8.301
1641437122.684,71.777,25.391,-691.406,64.941,44.434
1641437122.688,72.754,28.809,-458.008,114.258,84.473
1641437122.692,26.855,23.926,-725.098,-45.898,27.344
1641437122.696,20.020,23.926,-915.527,-106.934,17.090
1641437122.700,64.941,29.785,-551.758,59.570,108.887
1641437122.704,80.078,26.367,-434.570,159.180,68.359
1641437122.737,27.344,27.344,-727.539,20.996,24.414
1641437122.741,-3.418,29.785,-850.098,-103.516,49.316
1641437122.745,38.574,30.273,-635.254,11.230,78.613
1641437122.749,71.289,30.273,-497.070,169.922,51.270
1641437122.753,33.203,28.809,-563.965,100.586,19.043
1641437122.757,0.488,22.461,-772.949,-44.434,17.090
1641437122.760,28.809,20.020,-761.719,22.461,35.156
1641437122.764,68.359,28.320,-572.754,190.918,42.480
1641437122.768,53.711,32.715,-701.660,189.941,27.344
1641437122.772,3.418,32.227,-666.992,28.809,62.988
1641437122.776,8.301,34.180,-517.090,11.230,60.059
1641437122.780,58.105,36.133,-445.801,179.199,41.504
1641437122.751,61.035,39.551,-298.340,240.234,64.941
1641437122.755,0.488,40.039,-274.414,63.965,59.082
1641437122.759,-11.230,31.250,-500.488,-20.996,24.902
1641437122.763,38.574,30.273,-551.758,123.047,41.504
1641437122.767,58.594,36.133,-293.945,234.863,67.871
1641437122.771,14.160,33.691,-345.703,116.699,39.551
1641437122.774,-13.672,31.738,-615.723,-23.926,39.551
1641437122.778,25.391,32.227,-603.516,52.246,52.734
1641437122.782,56.641,33.203,-295.898,202.637,48.340
1641437122.786,20.996,34.180,-156.250,159.180,29.297
1641437122.790,-21.973,36.621,-318.359,8.301,-13.184
1641437122.794,1.465,38.086,-408.203,35.645,-13.672
1641437122.796,51.270,40.039,-151.367,198.730,29.785
1641437122.800,39.062,33.691,146.484,220.703,87.402
1641437122.804,-10.254,25.391,14.160,44.922,52.246
1641437122.808,-5.371,26.855,-500.977,-6.836,-46.875
1641437122.812,39.551,32.715,-413.086,144.043,-9.277
1641437122.816,48.340,34.180,-39.551,197.754,16.602
1641437122.819,-1.953,30.762,-232.910,30.762,-4.395
1641437122.823,-16.602,28.809,-706.055,-84.961,-31.738
1641437122.827,31.738,29.297,-562.988,35.645,-22.461
1641437122.831,55.176,35.645,0.000,149.414,67.383
1641437122.835,6.348,35.645,-132.812,30.762,63.477
1641437122.839,-15.625,30.273,-374.023,-109.863,-20.996
1641437122.856,22.461,31.250,-257.324,-49.316,-20.508
1641437122.860,54.199,30.762,-78.613,94.727,17.578
1641437122.864,30.273,29.297,-201.660,43.945,16.602
1641437122.868,-12.695,30.273,-430.664,-135.742,13.672
1641437122.872,12.207,33.203,-356.445,-112.793,56.152
1641437122.876,51.758,27.344,-288.574,55.176,85.938
1641437122.879,40.039,20.996,-505.371,83.984,45.410
1641437122.883,3.418,26.367,-668.457,-96.680,-4.395
1641437122.887,2.930,31.738,-547.852,-159.180,20.020
1641437122.891,45.410,29.785,-311.035,4.883,54.199
1641437122.895,51.758,25.879,-220.703,90.332,58.105
1641437122.899,-2.930,20.020,-273.926,-51.758,66.895
1641437122.886,-17.090,21.484,-336.914,-168.945,58.594
1641437122.890,23.926,27.832,-425.293,-54.199,67.383
1641437122.894,51.758,27.344,-357.422,115.234,69.824
1641437122.898,14.160,26.367,-297.363,10.742,56.641
1641437122.902,-26.855,26.855,-471.680,-161.133,32.715
1641437122.906,8.789,28.809,-682.617,-63.965,10.742
1641437122.909,57.617,27.344,-629.883,126.465,3.906
1641437122.913,44.434,29.785,-430.664,149.902,2.930
1641437122.917,0.000,30.762,-481.445,16.602,-0.488
1641437122.921,13.184,21.484,-708.008,29.297,-15.625
1641437122.925,60.547,17.578,-777.344,218.262,6.836
1641437122.929,54.688,27.832,-526.855,294.922,15.137
1641437122.932,3.418,32.227,-374.023,150.879,65.918
1641437122.936,-3.418,26.367,-532.715,85.449,91.797
1641437122.940,38.086,23.926,-501.953,231.445,68.848
1641437122.944,54.199,26.367,-177.734,322.754,86.426
1641437122.948,7.324,25.391,-172.852,176.758,83.496
1641437122.952,-23.438,25.391,-614.258,43.457,34.180
1641437122.955,15.137,20.996,-713.379,130.371,48.828
1641437122.959,49.316,19.531,-184.082,262.207,133.789
1641437122.963,17.578,26.367,-97.168,182.129,162.598
1641437122.967,-12.207,27.832,-410.645,15.625,112.305
1641437122.971,16.113,30.273,-460.449,50.781,72.754
1641437122.975,53.711,33.691,-214.844,220.215,122.559
1641437122.992,40.039,32.227,-113.281,233.887,162.598
1641437122.996,-9.766,26.855,-393.555,51.758,95.703
1641437123.000,1.953,24.902,-553.711,29.297,48.340
1641437123.004,62.500,31.738,-233.398,222.656,119.629
1641437123.008,71.289,27.344,-47.852,293.945,88.867
1641437123.012,16.602,16.602,-560.059,123.047,-6.348
1641437123.015,5.371,18.066,-702.148,20.508,-2.441
1641437123.019,62.500,20.020,-222.656,165.527,47.852
1641437123.023,94.727,29.297,-144.043,298.340,59.082
1641437123.027,36.621,41.992,-260.742,155.762,4.395
1641437123.031,-13.184,39.551,-287.109,-0.488,8.789
1641437123.035,20.508,37.598,-268.066,84.473,50.293
1641437123.036,62.500,39.062,-185.547,235.840,58.594
1641437123.040,29.785,35.156,-155.762,145.020,98.633
1641437123.044,-8.301,34.668,-250.000,-65.918,92.285
1641437123.048,10.254,35.156,-319.336,-56.152,66.895
1641437123.052,32.715,30.762,-291.992,83.008,120.117
1641437123.056,14.648,25.391,-295.410,74.707,158.203
1641437123.059,-24.902,27.344,-459.473,-103.027,116.699
1641437123.063,-12.695,28.809,-401.367,-129.883,79.102
1641437123.067,41.992,28.809,-362.305,33.691,71.777
1641437123.071,53.223,28.809,-439.453,116.211,55.176
1641437123.075,4.395,33.203,-190.430,2.441,90.332
1641437123.079,-10.254,37.109,-172.363,-66.406,99.609
1641437123.081,30.762,35.156,-269.531,76.172,27.832
1641437123.085,53.711,34.668,-46.387,229.004,24.414
1641437123.089,9.766,30.273,25.391,141.113,36.621
1641437123.093,-30.762,26.855,-271.484,6.348,-2.930
1641437123.097,9.766,31.738,-252.930,98.633,26.855
1641437123.101,59.082,30.273,-34.180,265.137,66.406
1641437123.104,34.668,33.203,-16.602,223.633,89.844
1641437123.108,-4.395,36.621,-239.746,47.852,88.867
1641437123.112,13.184,32.227,-701.660,44.922,21.484
1641437123.116,61.523,37.598,-511.230,186.035,40.527
1641437123.120,51.758,37.109,-17.578,192.871,107.422
1641437123.124,-1.953,30.762,-263.672,-4.883,86.426
1641437123.126,-1.953,31.250,-535.645,-77.148,40.039
1641437123.130,43.457,23.926,-323.242,87.891,62.988
1641437123.134,50.781,23.438,-103.516,181.641,119.629
1641437123.138,-3.418,24.414,-319.824,50.293,74.219
1641437123.142,-19.043,27.832,-514.160,-63.965,42.969
1641437123.146,28.320,29.785,-450.684,45.410,79.102
1641437123.149,51.270,25.879,-291.992,202.637,119.141
1641437123.153,8.301,24.414,-472.656,125.000,106.445
1641437123.157,-20.996,22.461,-725.586,-21.484,72.266
1641437123.161,10.742,26.855,-387.695,36.621,112.793
1641437123.165,50.293,30.273,-248.535,188.965,142.578
1641437123.169,32.715,23.438,-346.680,172.363,167.480
1641437123.171,-10.742,18.066,-354.004,-4.883,136.230
1641437123.175,11.230,26.367,-319.824,-30.762,75.195
1641437123.179,61.035,30.273,-296.875,100.098,56.152
1641437123.183,52.246,30.273,-210.938,127.930,129.395
1641437123.187,3.906,29.785,-269.531,-40.039,114.746
1641437123.191,-4.395,31.738,-533.691,-114.746,75.195
1641437123.194,40.039,33.203,-593.750,17.578,79.590
1641437123.198,59.082,29.785,-571.777,84.473,55.176
1641437123.202,10.254,29.785,-437.500,-44.922,64.941
1641437123.206,-17.090,23.926,-347.168,-152.344,71.777
1641437123.210,21.484,18.066,-460.449,-47.852,50.781
1641437123.214,49.316,23.926,-300.293,103.027,52.734
1641437123.218,21.973,27.832,-240.234,33.203,66.406
1641437123.222,-5.859,28.320,-472.656,-107.910,14.648
1641437123.226,15.625,29.297,-599.609,-39.551,-22.949
1641437123.230,53.711,25.391,-531.250,139.648,7.812
1641437123.234,38.574,22.949,-253.906,153.809,70.312
1641437123.238,-1.953,24.902,-496.094,-19.043,31.738
1641437123.241,5.371,22.949,-936.523,-37.598,-2.930
1641437123.245,47.852,22.461,-765.625,138.672,48.828
1641437123.249,56.152,30.273,-302.734,220.703,109.863
1641437123.253,6.348,26.855,-394.531,87.891,75.684
1641437123.257,-3.906,17.578,-667.969,-2.930,19.043
1641437123.261,36.621,28.809,-524.414,125.000,101.074
1641437123.262,47.852,34.180,-304.688,234.863,166.016
1641437123.266,7.324,33.203,-479.004,119.141,119.141
1641437123.270,-20.020,35.156,-699.707,-9.766,79.102
1641437123.274,16.602,34.668,-719.238,73.730,92.773
1641437123.278,45.410,35.645,-636.719,208.496,102.051
1641437123.282,9.766,26.855,-742.188,161.621,67.383
1641437123.285,-24.414,25.879,-974.609,19.531,-12.695
1641437123.289,-3.418,35.645,-979.004,35.645,-32.715
1641437123.293,25.879,36.621,-915.527,182.617,59.082
1641437123.297,-0.488,33.203,-901.367,189.453,113.281
1641437123.301,-51.270,30.762,-972.656,55.664,74.707
1641437123.305,-46.875,33.203,-970.703,41.992,87.891
1641437123.321,-9.766,36.133,-967.285,191.406,167.480
1641437123.325,-1.465,38.086,-969.727,255.859,138.672
1641437123.329,-47.363,41.504,-969.238,98.633,84.473
1641437123.333,-71.777,41.016,-969.238,-3.418,77.148
1641437123.337,-29.785,41.992,-969.238,81.055,76.172
1641437123.341,-8.301,36.133,-969.238,161.621,72.754
1641437123.344,-51.758,35.645,-969.238,26.367,52.734
1641437123.348,-70.312,43.945,-969.238,-121.094,51.270
1641437123.352,-29.785,50.781,-969.238,-62.988,53.223
1641437123.356,8.301,58.594,-969.238,53.711,55.176
1641437123.360,-15.625,54.199,-970.215,-9.766,89.844
1641437123.364,-62.012,44.434,-963.379,-175.781,102.051
1641437123.366,-41.992,40.527,-978.516,-125.000,87.891
1641437123.370,5.371,34.668,-929.688,81.055,93.750
1641437123.374,1.465,34.180,-762.207,165.527,150.391
1641437123.378,-45.410,34.180,-783.203,43.457,156.738
1641437123.382,-43.457,30.762,-915.527,8.301,109.863
1641437123.386,6.348,32.715,-948.242,196.777,123.535
1641437123.389,15.137,34.668,-812.500,292.969,153.809
1641437123.393,-35.645,30.273,-611.816,163.086,143.555
1641437123.397,-50.293,24.902,-680.176,81.543,137.207
1641437123.401,-10.742,15.625,-985.352,193.359,127.930
1641437123.405,11.230,13.672,-734.375,313.965,170.898
1641437123.409,-27.344,19.043,-365.723,236.328,233.398
1641437123.411,-62.988,16.113,-686.523,90.820,169.922
1641437123.415,-41.504,19.531,-732.422,136.719,165.527
1641437123.419,-6.348,24.414,-479.004,314.941,188.965
1641437123.423,-22.949,22.461,-434.570,331.055,200.684
1641437123.427,-72.754,13.672,-670.410,124.023,178.223
1641437123.431,-71.289,8.301,-937.988,107.910,107.422
1641437123.434,-21.484,13.672,-798.828,303.711,142.090
1641437123.438,-18.555,16.602,-540.039,342.285,216.797
1641437123.442,-74.707,11.719,-741.211,152.344,203.125
1641437123.446,-90.332,16.602,-1000.000,39.551,140.625
1641437123.450,-50.293,27.344,-796.875,128.906,194.824
1641437123.454,-28.809,25.391,-570.801,177.734,321.289
1641437123.456,-60.059,23.926,-729.004,48.828,296.875
1641437123.460,-74.707,24.414,-843.750,-66.406,199.707
1641437123.464,-37.598,21.973,-641.602,40.039,206.055
1641437123.468,-0.977,21.484,-509.766,208.496,224.609
1641437123.472,-29.297,20.508,-628.418,120.605,242.188
1641437123.476,-56.152,15.137,-874.512,-56.152,227.051
1641437123.479,-18.555,13.672,-842.773,-38.574,201.660
1641437123.483,26.855,22.949,-603.516,84.961,235.352
1641437123.487,17.578,25.879,-792.480,35.645,217.285
1641437123.491,-16.602,20.996,-780.762,-192.383,205.078
1641437123.495,-1.953,21.973,-579.102,-240.234,189.941
1641437123.499,55.176,22.949,-513.184,-86.914,170.898
1641437123.501,67.383,19.043,-373.535,-75.684,153.320
1641437123.505,22.949,23.438,-342.285,-115.723,125.000
1641437123.509,13.672,20.508,-512.695,-104.492,106.934
1641437123.513,69.824,14.160,-668.945,-43.457,61.523
1641437123.517,100.586,16.602,-460.449,63.477,82.520
1641437123.521,58.594,19.531,-431.641,-43.457,81.055
1641437123.524,37.598,23.438,-592.285,-184.570,0.000
1641437123.528,71.777,23.926,-703.613,-141.113,-38.574
1641437123.532,109.375,26.855,-593.262,11.719,-20.508
1641437123.536,88.867,31.250,-185.547,-16.113,33.691
1641437123.540,44.434,29.785,-292.480,-195.312,7.324
1641437123.544,62.988,30.273,-467.285,-185.059,-14.648
1641437123.547,106.934,26.367,-294.434,-14.648,28.320
1641437123.551,98.633,26.855,-106.934,14.648,48.340
1641437123.555,54.199,27.344,-353.027,-149.414,-12.695
1641437123.559,60.059,28.320,-541.504,-183.594,4.883
1641437123.563,110.840,28.320,-337.402,-26.367,64.941
1641437123.567,122.070,27.344,-292.480,32.715,50.781
1641437123.570,71.777,28.320,-475.586,-125.488,69.824
1641437123.574,50.781,26.367,-888.184,-238.770,20.508
1641437123.578,93.262,24.414,-736.328,-125.977,-29.785
1641437123.582,118.652,21.484,-152.832,6.348,58.594
1641437123.586,77.637,19.531,-293.945,-102.539,34.180
1641437123.590,35.645,21.484,-551.758,-264.648,-45.898
1641437123.591,69.336,27.344,-393.066,-209.961,-26.367
1641437123.595,116.211,28.320,-204.102,-79.102,21.973
