timestamps,TP9,AF7,AF8,TP10,Right AUX
1641937082.472,-3.418,20.508,-154.297,33.203,-16.113
1641937082.476,6.348,32.227,181.641,23.438,19.531
1641937082.480,23.926,27.832,172.852,43.457,41.992
1641937082.482,25.879,29.297,23.438,61.035,48.340
1641937082.486,11.230,35.156,122.070,46.875,66.895
1641937082.490,-3.906,35.156,223.633,24.902,87.891
1641937082.494,11.230,28.809,103.027,23.438,58.105
1641937082.498,30.273,26.855,90.332,37.109,72.754
1641937082.502,12.695,22.461,-9.277,33.203,51.758
1641937082.505,1.953,35.645,13.672,16.602,62.500
1641937082.509,14.160,35.156,78.613,16.602,96.191
1641937082.513,27.832,23.438,-190.430,33.203,56.641
1641937082.517,34.668,39.062,0.000,42.969,70.312
1641937082.521,23.438,33.691,232.422,32.227,77.148
1641937082.525,18.555,29.785,109.375,18.066,68.359
1641937082.526,35.645,40.527,117.188,27.832,53.711
1641937082.530,42.969,44.922,261.230,35.156,30.762
1641937082.534,22.461,40.039,207.031,22.461,53.223
1641937082.538,8.301,31.250,-8.301,20.996,20.020
1641937082.542,30.273,32.715,26.367,37.598,-22.461
1641937082.546,48.828,30.273,74.707,59.082,-21.973
1641937082.549,40.039,32.715,104.980,49.805,7.324
1641937082.553,23.926,32.227,-19.043,22.949,30.273
1641937082.557,39.551,34.668,-114.746,29.785,9.766
1641937082.561,65.918,39.551,262.695,53.711,37.598
1641937082.565,48.828,27.344,283.691,54.199,42.969
1641937082.569,22.949,20.996,150.391,27.832,37.598
1641937082.571,27.344,18.066,190.430,19.531,65.430
1641937082.575,50.781,24.902,259.766,51.758,45.410
1641937082.579,42.969,19.043,210.938,60.547,20.020
1641937082.583,14.160,12.207,110.840,37.109,-5.371
1641937082.587,9.766,16.113,193.359,17.090,5.371
1641937082.591,26.367,17.578,101.562,29.297,16.113
1641937082.594,20.508,19.043,-28.320,54.199,46.875
1641937082.598,-10.742,16.113,-286.133,35.156,14.160
1641937082.602,-10.742,32.715,-187.012,11.719,-7.324
1641937082.606,22.949,37.109,217.773,22.461,3.418
1641937082.610,35.156,24.414,206.543,41.504,25.879
1641937082.614,18.555,20.996,219.238,39.062,71.289
1641937082.617,11.719,25.391,267.090,20.508,56.152
1641937082.621,29.297,35.156,264.648,26.855,25.879
1641937082.625,46.875,36.133,228.516,48.340,61.523
1641937082.629,45.410,33.691,188.965,56.641,82.031
1641937082.633,33.203,29.297,242.676,49.805,61.035
1641937082.637,31.738,20.020,181.152,41.992,72.266
1641937082.640,39.062,19.043,-120.117,48.340,41.992
1641937082.644,36.621,35.645,-232.910,49.805,27.832
1641937082.648,20.996,51.270,42.969,38.086,30.273
1641937082.652,17.090,47.852,180.664,27.832,33.203
1641937082.656,34.668,44.922,54.199,39.551,20.508
1641937082.660,41.504,48.828,97.168,44.922,17.090
1641937082.662,25.391,39.551,237.793,27.344,55.176
1641937082.666,18.066,29.785,177.246,13.672,57.617
1641937082.670,31.250,30.273,132.812,18.555,66.406
1641937082.674,42.969,33.203,209.961,36.133,38.574
1641937082.678,27.832,28.809,220.215,37.109,-11.719
1641937082.682,7.324,20.020,-0.488,12.695,-6.348
1641937082.685,7.324,22.461,-285.156,8.301,13.672
1641937082.689,18.555,40.039,-44.922,26.367,49.805
1641937082.693,6.348,36.133,263.672,21.484,94.727
1641937082.697,-18.555,21.973,144.531,-5.371,67.383
1641937082.701,-9.277,20.508,-25.879,-23.926,9.766
1641937082.705,20.020,27.344,78.125,-4.883,49.316
1641937082.707,21.973,26.855,197.754,1.953,48.340
1641937082.711,-0.488,20.996,14.160,-18.555,20.508
1641937082.715,-1.465,26.367,-29.297,-25.391,39.062
1641937082.719,23.438,24.902,139.648,-8.301,16.113
1641937082.723,37.109,15.137,158.203,18.555,-3.418
1641937082.727,15.137,12.695,39.062,16.113,-10.742
1641937082.730,-4.395,21.973,-62.500,-5.859,-0.488
1641937082.734,6.836,27.344,47.363,-7.324,1.465
1641937082.738,18.555,28.320,160.156,10.742,-19.043
1641937082.742,-2.930,18.555,-74.219,5.371,-37.109
1641937082.746,-20.020,14.648,-128.418,-12.207,-20.508
1641937082.750,1.465,17.090,205.078,0.000,15.137
1641937082.767,21.973,9.277,229.980,12.207,6.348
1641937082.771,16.113,10.254,113.770,22.461,-9.277
1641937082.775,8.789,20.020,87.402,19.043,-24.902
1641937082.779,7.812,32.227,199.219,-12.207,-24.902
1641937082.783,21.484,21.973,183.594,-9.277,-7.324
1641937082.787,36.133,14.160,-58.105,24.414,-29.785
1641937082.790,23.438,27.344,12.695,23.438,-42.480
1641937082.794,17.090,23.926,257.324,9.766,13.672
1641937082.798,36.621,7.324,159.180,12.207,85.449
1641937082.802,44.922,2.441,33.691,21.484,74.707
1641937082.806,33.203,10.742,93.262,19.531,53.223
1641937082.810,25.879,15.625,107.910,8.789,60.059
1641937082.811,35.645,11.230,-88.867,20.508,8.789
1641937082.815,54.199,9.277,-196.777,43.945,-31.250
1641937082.819,51.758,17.578,46.387,48.340,-11.719
1641937082.823,31.250,16.113,92.285,21.484,21.484
1641937082.827,41.016,16.113,-110.352,17.090,14.648
1641937082.831,60.547,23.926,-233.398,49.805,-26.367
1641937082.834,51.270,30.273,-60.059,57.129,15.625
1641937082.838,23.926,29.785,157.227,40.039,71.777
1641937082.842,19.531,19.043,-146.484,18.066,20.508
1641937082.846,43.457,30.273,-298.340,32.227,-5.859
1641937082.850,51.758,40.527,166.016,57.617,58.105
1641937082.854,30.273,20.996,190.918,36.621,63.477
1641937082.856,19.531,19.043,42.969,23.926,50.293
1641937082.860,37.109,25.391,84.961,27.344,56.152
1641937082.864,45.898,34.180,186.523,39.551,68.848
1641937082.868,26.367,37.598,157.715,37.109,97.168
1641937082.872,14.160,29.785,23.926,12.695,81.543
1641937082.876,32.715,28.320,-23.438,18.555,60.059
1641937082.879,49.316,35.645,44.922,27.344,43.457
1641937082.883,35.156,26.855,-26.367,28.320,10.254
1641937082.887,10.742,20.020,-410.645,9.766,-13.672
1641937082.891,23.438,33.203,-303.223,-0.977,2.930
1641937082.895,47.852,35.645,74.219,25.391,-0.488
1641937082.899,38.086,35.645,53.223,39.062,-4.883
1641937082.903,7.812,33.691,51.758,28.809,-10.742
1641937082.907,-3.418,24.414,115.234,16.113,-11.719
1641937082.911,15.137,29.785,114.746,25.879,24.902
1641937082.915,21.973,35.645,31.738,41.992,16.113
1641937082.919,2.930,32.715,24.902,31.250,6.836
1641937082.923,0.000,29.785,2.441,20.508,33.691
1641937082.926,21.973,34.668,-65.430,29.785,23.438
1641937082.930,29.297,34.180,-242.676,48.828,-15.137
1641937082.934,22.949,36.621,-250.488,45.410,-4.883
1641937082.938,24.902,43.457,65.918,33.203,36.133
1641937082.942,41.504,33.691,17.578,48.340,53.223
1641937082.946,60.547,31.738,-48.340,75.195,32.227
1641937082.962,43.945,33.691,81.055,82.031,39.551
1641937082.966,11.230,30.273,175.781,62.012,64.941
1641937082.970,3.906,20.996,50.781,44.434,44.922
1641937082.974,23.926,22.949,-27.344,56.152,17.090
1641937082.978,39.062,28.809,147.949,61.035,35.645
1641937082.982,32.715,18.555,51.758,29.297,26.855
1641937082.985,29.785,19.043,-125.000,9.766,-1.465
1641937082.989,39.551,21.973,-263.672,23.438,-27.832
1641937082.993,38.086,32.227,-98.145,51.270,16.113
1641937082.997,18.066,37.109,250.977,55.664,50.293
1641937083.001,11.719,33.691,131.348,35.156,27.344
1641937083.005,22.461,37.109,99.121,38.086,33.203
1641937082.992,36.621,38.574,170.410,57.129,53.711
1641937082.996,20.508,34.180,152.832,53.223,62.500
1641937083.000,-1.953,28.809,64.941,35.156,52.734
1641937083.004,6.348,33.691,33.203,31.250,41.016
1641937083.008,22.949,38.086,219.238,53.223,35.156
1641937083.012,16.113,24.414,110.352,66.895,22.949
1641937083.015,-1.465,27.832,-56.152,49.805,16.113
1641937083.019,7.324,41.504,91.309,39.062,44.434
1641937083.023,34.668,41.016,219.238,43.945,63.477
1641937083.027,39.551,30.762,215.820,48.340,76.660
1641937083.031,15.625,25.391,-11.230,28.320,38.574
1641937083.035,17.090,39.551,-60.547,8.789,18.555
1641937083.052,43.457,41.504,166.992,18.066,20.508
1641937083.056,55.664,35.645,161.621,37.598,0.488
1641937083.060,37.109,40.527,61.035,25.879,-0.977
1641937083.064,31.738,39.551,18.066,8.789,5.371
1641937083.068,52.246,29.297,31.738,15.625,12.695
1641937083.072,62.500,25.391,26.855,28.809,16.113
1641937083.075,49.805,25.879,-255.371,35.645,0.977
1641937083.079,31.250,34.668,-186.523,8.789,13.672
1641937083.083,40.039,37.109,179.688,-1.953,42.480
1641937083.087,52.246,35.156,149.414,26.367,40.527
1641937083.091,36.133,36.621,160.645,37.109,49.316
1641937083.095,17.090,30.762,231.445,22.949,58.105
1641937083.097,21.484,23.926,229.004,12.207,74.707
1641937083.101,39.062,18.066,104.980,26.855,54.688
1641937083.105,34.668,21.484,113.281,47.363,36.133
1641937083.109,15.625,28.320,219.238,36.133,7.324
1641937083.113,8.301,24.414,134.277,20.996,0.000
1641937083.117,16.602,24.902,30.762,24.902,24.414
1641937083.120,28.809,24.414,-64.453,40.527,8.789
1641937083.124,16.602,20.508,42.969,46.387,57.129
1641937083.128,9.277,17.090,189.941,25.879,32.715
1641937083.132,18.066,7.324,-110.352,22.949,-20.996
1641937083.136,28.320,16.113,-240.234,33.691,33.203
1641937083.140,30.273,30.273,162.598,34.668,22.461
1641937083.141,15.625,20.996,236.328,28.320,21.484
1641937083.145,24.414,13.672,88.867,17.578,6.836
1641937083.149,50.781,18.555,136.719,35.645,-25.391
1641937083.153,48.828,23.926,187.988,43.945,-18.066
1641937083.157,22.461,26.367,141.113,20.996,-20.020
1641937083.161,19.043,30.762,9.766,12.207,-1.465
1641937083.164,49.805,38.574,6.348,32.227,-1.465
1641937083.168,61.035,36.133,147.461,57.129,5.859
1641937083.172,20.020,24.902,118.164,36.133,21.484
1641937083.176,-15.625,17.578,-315.918,-8.301,-2.930
1641937083.180,0.488,27.832,-210.938,-1.465,19.531
1641937083.184,33.691,28.809,194.824,32.227,58.594
1641937083.186,30.273,16.602,129.395,41.504,57.129
1641937083.190,15.137,11.719,20.020,17.578,26.855
1641937083.194,29.785,17.090,86.426,18.066,33.691
1641937083.198,41.992,20.508,176.270,37.109,51.270
1641937083.202,28.320,25.391,106.445,36.133,60.547
1641937083.206,15.137,24.414,-46.387,21.484,59.082
1641937083.209,29.785,14.648,-125.000,11.719,32.715
1641937083.213,51.758,15.137,85.449,33.691,73.242
1641937083.217,42.969,8.789,-32.227,52.734,80.078
1641937083.221,21.973,14.160,-210.938,38.086,66.895
1641937083.225,28.809,26.367,56.641,29.297,63.477
1641937083.229,39.551,23.926,19.043,41.992,40.527
1641937083.231,42.480,28.320,-104.980,54.199,37.598
1641937083.235,29.297,40.039,14.160,42.480,30.762
1641937083.239,16.113,41.992,126.465,22.461,81.055
1641937083.243,33.203,30.762,19.531,25.391,61.035
1641937083.247,53.223,31.250,50.781,43.945,68.359
1641937083.251,38.574,36.621,18.555,42.969,86.426
1641937083.254,17.578,45.410,-4.395,20.020,101.074
1641937083.258,24.414,40.527,10.742,16.602,97.656
1641937083.262,38.086,26.367,-290.527,29.785,1.953
1641937083.266,39.551,31.738,-135.254,33.691,12.695
1641937083.270,18.555,28.320,139.648,23.926,57.129
1641937083.274,12.207,26.367,53.223,11.230,42.969
1641937083.276,36.621,36.621,59.570,31.738,59.082
1641937083.280,44.434,44.434,160.645,51.758,92.773
1641937083.284,24.902,27.832,24.902,32.715,48.340
1641937083.288,23.926,18.066,-211.914,20.020,9.277
1641937083.292,46.875,31.738,-112.793,33.691,36.133
1641937083.296,51.270,33.691,-13.184,47.363,19.531
1641937083.299,31.250,36.621,-14.160,33.691,-6.348
1641937083.303,15.137,29.785,-200.684,16.602,-37.109
1641937083.307,28.320,27.344,-302.734,20.508,-55.176
1641937083.311,45.898,37.598,3.418,37.598,-21.484
1641937083.315,36.133,35.645,55.664,43.945,-0.488
1641937083.319,24.902,34.668,-3.906,23.438,0.488
1641937083.321,35.156,35.156,29.297,15.625,16.113
1641937083.325,42.969,36.133,134.766,33.203,38.574
1641937083.329,36.621,27.344,38.574,45.898,-3.906
1641937083.333,23.438,23.926,-33.691,36.133,-38.086
1641937083.337,27.344,31.250,63.477,24.414,26.855
1641937083.341,48.340,24.414,-24.902,37.109,35.645
1641937083.344,55.176,17.090,-125.000,56.152,0.977
1641937083.348,30.762,12.207,-412.109,37.598,-4.395
1641937083.352,20.996,27.344,-337.402,15.625,1.953
1641937083.356,41.016,37.109,99.121,26.855,51.270
1641937083.360,47.363,30.762,95.215,46.387,32.715
1641937083.364,28.809,38.086,89.355,42.969,51.270
1641937083.367,14.160,42.969,142.578,21.973,77.637
1641937083.371,24.414,40.527,108.398,24.414,51.758
1641937083.375,37.598,38.574,30.762,33.691,37.598
1641937083.379,30.273,40.527,47.363,39.551,26.367
1641937083.383,10.742,38.574,114.746,31.738,32.715
1641937083.387,17.090,34.668,-0.488,17.090,61.035
1641937083.390,33.691,31.250,-242.188,28.320,53.223
1641937083.394,26.855,31.738,-234.375,31.738,69.824
1641937083.398,10.742,43.945,38.574,11.719,112.305
1641937083.402,12.207,48.340,115.723,10.742,65.430
1641937083.406,33.691,45.410,14.648,31.738,19.043
1641937083.410,39.062,44.434,56.152,43.945,26.855
1641937083.411,22.949,36.621,243.652,28.809,67.871
1641937083.415,12.695,22.461,124.512,13.184,41.992
1641937083.419,31.738,23.438,-15.137,31.738,12.695
1641937083.423,49.805,31.738,112.793,50.293,53.223
1641937083.427,38.574,32.227,176.758,40.527,53.711
1641937083.431,28.320,31.250,-26.367,18.066,24.902
1641937083.434,39.062,33.691,-330.078,9.766,21.973
1641937083.438,61.035,47.363,-100.586,26.855,46.387
1641937083.442,54.688,47.363,174.316,35.645,24.414
1641937083.446,35.156,39.062,34.180,23.926,25.391
1641937083.450,43.457,39.062,2.441,20.508,45.898
1641937083.454,59.082,41.504,37.109,34.180,14.648
1641937083.457,48.340,44.434,150.879,31.738,62.012
1641937083.461,15.625,43.457,43.457,13.672,50.781
1641937083.465,17.090,48.340,-58.594,17.578,27.832
1641937083.469,47.363,51.758,157.715,35.156,45.898
1641937083.473,38.574,46.387,197.754,43.457,22.461
1641937083.477,12.207,39.551,37.109,30.273,10.254
1641937083.480,6.348,42.480,-56.152,13.184,3.906
1641937083.484,22.949,45.410,99.609,19.043,35.645
1641937083.488,34.668,38.086,214.844,41.016,68.359
1641937083.492,18.066,32.227,-35.645,43.457,45.410
1641937083.496,0.977,36.621,-104.492,14.648,16.113
1641937083.500,23.926,40.039,180.176,13.184,11.719
1641937083.532,53.223,39.062,244.141,41.016,44.922
1641937083.536,40.039,30.762,56.641,42.969,15.625
1641937083.540,20.508,36.133,2.930,33.203,-9.766
1641937083.544,25.391,44.434,180.176,28.809,39.551
1641937083.548,41.504,36.133,131.348,42.480,13.184
1641937083.552,41.016,35.156,-289.551,56.641,-41.016
1641937083.555,35.645,57.129,-243.164,40.039,-36.621
1641937083.559,41.992,60.547,151.367,25.391,-15.625
1641937083.563,49.805,44.922,33.203,37.109,-19.531
1641937083.567,51.758,44.922,-46.875,53.711,-28.320
1641937083.571,33.203,43.457,151.367,50.781,28.809
1641937083.575,13.184,33.691,213.867,27.344,68.359
1641937083.561,27.832,28.809,143.555,22.949,48.340
1641937083.565,52.246,31.738,115.723,39.551,15.137
1641937083.569,48.828,28.809,184.082,38.086,32.715
1641937083.573,36.621,21.484,187.500,17.090,56.641
1641937083.577,39.551,22.461,58.105,13.184,54.199
1641937083.581,46.387,27.832,-19.043,42.480,51.270
1641937083.584,32.227,31.738,96.191,52.246,72.266
1641937083.588,-1.465,27.832,218.750,27.344,110.840
1641937083.592,-6.836,22.461,44.922,4.395,68.848
1641937083.596,19.531,32.227,-1.465,10.742,24.414
1641937083.600,20.020,35.645,166.504,16.113,19.043
1641937083.604,-6.348,26.367,170.410,-10.254,-12.207
1641937083.606,-2.930,16.113,-178.711,-15.625,-33.691
1641937083.610,21.973,41.016,-292.480,-8.789,-52.246
1641937083.614,11.230,59.570,72.754,-35.156,-80.566
1641937083.618,-19.531,41.992,131.348,-49.805,-37.598
1641937083.622,-22.461,38.574,96.191,-47.363,-20.996
1641937083.626,-4.395,42.969,35.156,-32.715,-33.691
1641937083.629,-5.859,50.781,-40.527,-24.902,-29.785
1641937083.633,-27.344,46.875,9.277,-27.832,-3.418
1641937083.637,-51.270,43.945,-279.785,-34.668,9.766
1641937083.641,-37.109,66.895,-157.227,-37.109,22.461
1641937083.645,-18.066,63.965,240.723,-16.113,29.297
1641937083.649,-35.645,47.363,131.836,-15.625,35.156
1641937083.652,-46.875,46.875,84.961,-30.273,0.977
1641937083.656,-32.715,47.363,188.965,-25.879,-1.465
1641937083.660,-3.418,45.898,186.035,-12.207,-10.742
1641937083.664,5.371,43.945,103.516,1.465,-63.477
1641937083.668,-5.859,47.852,156.738,-2.930,-17.578
1641937083.672,2.441,44.922,137.695,-14.648,21.973
1641937083.675,18.555,37.598,-36.621,-1.953,3.418
1641937083.679,30.762,39.551,-14.160,23.438,37.109
1641937083.683,21.484,45.898,169.922,20.508,75.195
1641937083.687,13.672,45.898,226.074,-6.836,47.852
1641937083.691,31.250,33.691,95.215,-8.301,37.598
1641937083.695,35.645,22.461,-215.332,21.484,-5.371
1641937083.697,24.414,33.691,-251.465,28.809,-1.465
1641937083.701,3.906,38.574,111.328,13.184,22.949
1641937083.705,0.977,20.996,82.520,2.930,-4.395
1641937083.709,26.367,23.926,-16.113,20.996,28.320
1641937083.713,31.250,37.109,63.965,42.969,14.160
1641937083.717,3.906,35.645,-52.246,24.902,-11.719
1641937083.720,-6.348,29.297,-227.051,8.789,-32.715
1641937083.724,10.742,30.762,-312.988,21.484,1.953
1641937083.728,23.926,41.992,-103.516,39.551,62.012
1641937083.732,11.230,39.551,136.230,37.109,42.969
1641937083.736,-3.418,31.250,42.969,17.578,19.531
1641937083.740,15.137,38.574,-12.695,21.484,-27.832
1641937083.743,30.273,43.457,68.848,39.062,-23.926
1641937083.747,19.531,39.062,76.660,40.527,3.418
1641937083.751,2.930,36.133,-18.066,20.996,20.996
1641937083.755,11.719,38.574,-10.742,16.113,62.500
1641937083.759,34.180,35.645,154.297,36.621,60.547
1641937083.763,31.250,24.414,56.641,37.109,9.766
1641937083.766,6.348,19.043,-237.793,18.555,-17.578
1641937083.770,10.254,27.832,-408.203,10.742,-49.805
1641937083.774,42.480,44.922,-88.867,30.273,-28.320
1641937083.778,33.691,37.598,126.953,41.016,34.668
1641937083.782,6.348,31.738,52.246,17.090,69.336
1641937083.786,4.883,32.227,29.297,-1.953,41.016
1641937083.787,27.344,32.715,96.191,12.695,20.996
1641937083.791,38.086,36.133,85.449,39.551,66.406
1641937083.795,17.090,37.109,-153.320,30.273,60.059
1641937083.799,6.348,38.574,-301.758,1.953,37.109
1641937083.803,19.043,37.598,-256.836,7.812,46.387
1641937083.807,21.973,28.809,-311.523,34.668,13.184
1641937083.810,0.977,29.785,-661.621,41.016,-34.668
1641937083.814,-6.348,50.781,-549.805,27.344,-30.273
1641937083.818,13.184,54.688,-123.535,29.297,11.719
1641937083.822,34.180,45.898,-102.539,55.176,27.344
1641937083.826,25.391,46.875,-144.043,65.918,-2.441
1641937083.830,1.953,42.480,16.602,55.664,23.438
1641937083.847,-4.883,29.785,8.301,38.574,39.551
1641937083.851,4.883,25.391,-155.762,37.109,3.906
1641937083.855,11.719,38.086,-20.020,41.504,78.125
1641937083.859,4.883,40.527,103.027,17.090,91.309
1641937083.863,12.695,35.156,49.805,-2.441,48.340
1641937083.867,40.527,36.133,-129.395,13.184,-15.625
1641937083.870,55.176,37.598,-188.965,44.922,-27.832
1641937083.874,45.410,34.668,-186.035,62.500,-9.766
1641937083.878,30.273,44.434,-94.238,41.016,5.859
1641937083.882,29.297,43.457,-264.648,21.973,-43.945
1641937083.886,59.082,45.898,-347.168,47.363,-58.594
1641937083.890,70.801,59.570,110.352,66.895,33.691
1641937083.892,45.410,50.293,114.258,47.363,-4.395
1641937083.896,44.922,49.316,-13.184,35.645,-57.617
1641937083.900,50.293,50.293,125.488,54.688,-21.484
1641937083.904,31.250,42.480,158.203,58.105,-0.488
1641937083.908,3.418,39.062,51.270,36.133,3.418
1641937083.912,0.488,35.645,-122.070,26.855,-9.766
1641937083.915,22.949,43.457,-164.551,40.039,-30.762
1641937083.919,37.598,51.270,93.750,56.152,16.602
1641937083.923,26.367,41.016,107.910,35.645,34.180
1641937083.927,4.395,29.785,-360.352,11.719,2.441
