timestamps,TP9,AF7,AF8,TP10,Right AUX
1641937030.922,-26.855,43.457,121.582,-35.645,49.316
1641937030.925,-27.344,48.340,105.957,-53.711,43.457
1641937030.929,-4.883,53.223,149.414,-42.480,45.410
1641937030.933,-9.277,52.246,214.355,-24.414,62.500
1641937030.937,-42.480,44.434,266.602,-38.086,94.238
1641937030.941,-39.062,40.039,233.887,-50.781,80.566
1641937030.945,-4.883,41.504,118.164,-42.969,38.574
1641937030.949,12.207,40.039,99.121,-20.508,40.039
1641937030.952,2.930,32.715,276.367,-10.742,72.266
1641937030.956,-13.672,12.207,25.391,-24.902,18.555
1641937030.960,7.812,22.949,-71.289,-16.113,-4.395
1641937030.964,34.668,34.180,243.652,11.719,55.176
1641937030.968,20.508,24.902,168.457,15.137,42.480
1641937030.970,2.441,30.273,137.695,-4.883,39.551
1641937030.974,20.020,40.039,210.449,-8.301,32.227
1641937030.978,39.551,39.551,367.188,17.578,61.523
1641937030.982,18.555,29.785,305.176,24.414,54.199
1641937030.986,-6.348,29.785,223.633,14.160,20.508
1641937030.990,3.906,29.297,197.266,9.766,32.227
1641937030.994,29.297,28.320,127.441,20.996,4.883
1641937030.997,23.438,33.691,122.070,38.574,-11.719
1641937031.001,-5.859,34.668,-29.785,26.855,-6.348
1641937031.005,-1.953,37.598,113.770,9.277,21.484
1641937031.009,20.508,26.367,297.852,17.090,27.832
1641937031.013,22.949,16.602,238.281,30.762,6.836
1641937031.016,7.324,13.672,226.074,20.996,-9.766
1641937031.020,-1.953,14.648,199.707,-0.977,-0.488
1641937031.024,15.625,16.602,204.102,7.324,35.645
1641937031.028,36.621,13.672,174.316,27.344,22.461
1641937031.032,27.344,13.184,151.855,31.250,-13.672
1641937031.036,4.883,10.742,107.910,15.137,-10.254
1641937031.040,18.555,14.160,83.008,14.648,25.391
1641937031.043,46.875,14.160,-101.074,44.434,-12.207
1641937031.047,44.434,16.113,-160.156,50.781,-38.086
1641937031.051,28.320,26.855,199.707,37.598,31.250
1641937031.055,30.762,23.926,169.434,26.367,53.711
1641937031.059,51.758,27.832,85.449,33.691,40.527
1641937031.060,53.223,39.062,134.277,51.758,22.461
1641937031.064,27.344,41.504,175.781,39.551,19.531
1641937031.068,6.836,37.598,64.453,19.043,-31.250
1641937031.072,20.996,37.109,32.715,15.137,-53.711
1641937031.076,33.203,45.898,90.820,31.738,-56.152
1641937031.080,16.113,41.504,50.781,41.016,-36.621
1641937031.084,5.371,32.227,-90.820,17.090,-32.227
1641937031.087,18.555,31.250,-362.305,15.137,-59.082
1641937031.091,35.156,40.527,-174.316,25.391,-20.996
1641937031.095,25.879,34.180,151.855,31.738,20.996
1641937031.099,12.695,30.273,51.270,29.297,30.273
1641937031.103,15.137,40.527,47.363,9.766,27.832
1641937031.104,17.578,36.133,81.055,7.324,-7.812
1641937031.108,13.184,37.598,102.051,20.996,8.301
1641937031.112,-0.977,36.133,66.895,16.113,12.207
1641937031.116,0.000,25.391,29.785,3.418,-25.879
1641937031.120,22.461,22.949,121.582,13.672,2.441
1641937031.124,29.297,22.461,27.344,31.250,3.418
1641937031.128,1.953,21.484,-262.695,18.555,-1.465
1641937031.131,-6.836,27.832,-363.281,-0.977,7.812
1641937031.135,25.879,40.039,-68.359,16.602,-17.090
1641937031.139,38.086,37.598,81.055,42.969,-3.418
1641937031.143,18.066,31.738,-48.828,34.668,-32.715
1641937031.147,17.090,32.227,-41.504,10.742,-53.711
1641937031.164,42.969,34.180,133.789,19.043,0.000
1641937031.168,62.500,24.902,94.727,42.480,30.273
1641937031.172,49.805,25.391,-89.844,43.945,-49.805
1641937031.176,33.691,39.551,-1.465,32.715,-25.879
1641937031.180,45.898,45.898,109.863,21.484,44.922
1641937031.184,61.035,43.945,-77.148,38.086,-6.836
1641937031.188,44.434,39.551,-314.941,47.852,-28.809
1641937031.191,21.484,41.016,-64.453,25.391,24.414
1641937031.195,15.137,32.227,146.484,2.441,38.086
1641937031.199,28.809,23.438,-43.945,11.719,15.137
1641937031.203,31.738,25.879,-33.691,37.109,18.066
1641937031.207,10.742,34.180,107.910,31.250,35.156
1641937031.209,-5.371,33.691,144.531,18.555,18.066
1641937031.213,-4.883,20.508,-6.836,28.809,-9.277
1641937031.217,2.441,16.602,-35.156,46.387,5.859
1641937031.221,-9.766,20.996,160.645,44.434,27.832
1641937031.225,-26.367,21.484,83.008,28.809,6.348
1641937031.229,-12.695,20.996,-125.000,36.133,-13.184
1641937031.233,12.695,26.367,-203.125,53.711,11.230
1641937031.236,13.672,35.645,-3.906,54.688,41.504
1641937031.240,-2.441,34.668,194.824,38.086,38.574
1641937031.244,-4.395,25.879,-128.906,24.414,8.301
1641937031.248,20.020,27.832,-188.477,37.109,-4.883
1641937031.252,35.156,29.785,231.445,51.270,48.340
1641937031.255,15.625,21.973,129.883,30.273,68.359
1641937031.259,17.578,27.344,-80.566,13.184,4.883
1641937031.263,43.945,43.457,64.941,25.879,26.367
1641937031.267,54.199,53.223,219.238,40.039,104.980
1641937031.271,29.785,46.387,112.305,31.738,70.312
1641937031.275,12.695,34.180,-78.613,9.766,14.648
1641937031.279,41.016,34.668,-102.051,7.324,23.438
1641937031.282,54.199,38.574,85.449,26.855,44.922
1641937031.286,24.414,33.203,45.898,26.855,53.711
1641937031.290,6.348,39.062,-236.816,4.395,1.953
1641937031.294,25.391,54.199,-18.555,-0.488,7.812
1641937031.298,44.922,48.828,252.930,18.066,57.129
1641937031.301,36.621,45.410,144.043,28.320,44.434
1641937031.305,14.648,47.852,112.793,13.672,25.879
1641937031.309,26.855,37.598,170.410,2.441,41.504
1641937031.313,54.688,30.762,94.238,18.555,26.367
1641937031.317,53.223,36.621,-61.035,39.062,-26.855
1641937031.321,28.809,37.598,-150.391,28.320,-75.684
1641937031.325,14.160,36.621,-198.730,9.766,-83.008
1641937031.328,35.645,44.922,-42.480,16.602,-69.336
1641937031.332,37.109,29.297,-146.973,28.320,-40.039
1641937031.336,17.090,26.367,-289.551,19.043,-53.223
1641937031.340,8.301,37.598,12.695,-1.465,-31.738
1641937031.344,20.508,35.156,0.000,3.906,-21.484
1641937031.345,38.086,40.527,-10.742,20.508,-18.555
1641937031.349,19.043,41.016,128.906,13.672,52.734
1641937031.353,-4.395,38.574,173.340,-5.859,30.762
1641937031.357,3.418,37.109,82.031,-16.113,-5.859
1641937031.361,22.949,33.691,37.109,2.930,13.184
1641937031.365,25.391,33.203,-5.371,7.324,14.160
1641937031.369,4.395,42.969,-15.137,0.977,20.508
1641937031.372,-8.301,37.598,-4.395,2.441,5.859
1641937031.376,6.836,31.250,-238.281,14.160,-31.738
1641937031.380,20.020,44.434,-51.270,25.391,-3.906
1641937031.384,2.441,43.457,322.266,13.184,45.898
1641937031.388,-19.531,33.203,208.984,2.441,51.758
1641937031.390,-14.648,26.855,152.344,14.160,28.320
1641937031.394,-9.277,27.344,286.133,36.133,29.297
1641937031.398,-26.855,27.344,381.836,37.598,64.941
1641937031.402,-39.062,28.809,292.969,14.160,60.059
1641937031.406,-15.137,33.203,187.988,17.090,15.625
1641937031.410,14.648,24.414,129.395,52.734,18.555
1641937031.414,15.137,28.320,172.363,53.711,27.832
1641937031.417,-3.418,26.367,-3.418,24.902,4.395
1641937031.421,6.836,30.273,-155.273,6.348,-1.953
1641937031.425,43.945,43.945,76.172,16.602,1.953
1641937031.429,52.246,37.598,169.922,30.762,3.906
1641937031.433,36.621,28.320,92.285,11.719,-5.371
1641937031.436,33.691,33.203,104.492,-2.930,-2.441
1641937031.440,49.316,32.227,190.918,3.418,10.742
1641937031.444,50.293,21.973,111.816,24.414,6.836
1641937031.448,23.926,24.414,16.113,21.973,4.395
1641937031.452,20.508,39.062,72.266,9.277,40.527
1641937031.456,42.480,37.598,69.336,19.043,70.312
1641937031.460,46.875,29.297,-128.906,22.949,20.020
1641937031.463,26.367,30.762,-347.168,19.043,-33.691
1641937031.467,9.766,46.387,-96.680,3.418,-20.508
1641937031.471,24.414,45.410,183.105,3.418,-12.207
1641937031.475,51.270,38.574,76.660,25.391,-25.391
1641937031.479,35.645,36.133,-27.832,29.297,-20.996
1641937031.481,15.137,40.039,-25.391,13.184,-26.855
1641937031.485,37.109,43.457,112.305,12.207,-13.672
1641937031.489,51.758,30.273,6.836,32.715,-7.324
1641937031.493,43.945,31.250,-36.133,46.387,-18.555
1641937031.497,30.273,44.434,160.156,30.762,21.484
1641937031.501,27.832,43.457,51.270,17.578,27.344
1641937031.505,39.551,36.621,-257.812,29.297,-10.254
1641937031.508,46.387,47.852,-238.281,38.574,-8.789
1641937031.512,44.434,56.152,178.711,39.551,16.113
1641937031.516,33.691,45.410,163.574,22.461,-11.719
1641937031.520,44.434,49.316,72.754,22.949,41.504
1641937031.524,59.082,56.152,155.762,43.945,83.984
1641937031.525,42.480,47.363,207.520,48.828,64.453
1641937031.529,20.508,30.273,161.621,33.691,65.430
1641937031.533,30.762,28.320,-7.812,28.809,78.125
1641937031.537,48.340,42.480,33.691,46.387,92.773
1641937031.541,35.156,36.133,180.664,54.199,73.242
1641937031.545,7.324,19.531,47.852,33.203,27.832
1641937031.549,0.000,13.672,-349.121,14.648,13.672
