timestamps,TP9,AF7,AF8,TP10,Right AUX
1642605324.978,-4.395,25.879,-966.309,-11.230,30.273
1642605324.982,10.254,19.043,-950.684,2.930,0.977
1642605324.986,7.812,14.160,-961.426,10.254,-1.953
1642605324.990,-6.836,22.461,-847.168,4.883,-3.906
1642605324.994,-12.207,25.391,-717.773,-8.301,17.578
1642605324.998,-2.930,20.508,-834.961,-3.418,42.480
1642605325.001,4.395,20.996,-901.855,14.648,52.734
1642605325.005,-7.324,24.414,-845.215,17.090,61.523
1642605325.009,-15.625,23.926,-820.801,5.371,72.754
1642605325.013,0.000,21.484,-872.559,10.742,56.641
1642605325.017,16.602,18.066,-838.379,33.203,51.758
1642605325.021,7.324,18.555,-840.820,27.344,41.016
1642605325.024,-6.836,20.508,-846.680,15.137,62.500
1642605325.028,1.953,20.020,-863.281,20.996,19.531
1642605325.032,17.578,19.531,-893.066,32.715,-63.477
1642605325.036,21.973,24.414,-666.504,42.480,9.766
1642605325.040,9.766,25.391,-640.625,27.344,80.078
1642605325.044,1.953,20.996,-752.930,15.625,29.297
1642605325.045,16.113,23.926,-729.980,29.785,4.883
1642605325.049,27.344,28.809,-652.832,47.363,13.672
1642605325.053,14.648,26.367,-683.594,37.598,-12.207
1642605325.057,1.465,25.391,-833.008,11.230,-21.973
1642605325.061,13.672,30.762,-818.359,20.996,20.020
1642605325.065,31.250,33.203,-736.816,44.922,33.203
1642605325.068,20.020,29.297,-843.750,35.156,7.812
1642605325.072,11.230,28.320,-981.934,17.090,-10.742
1642605325.076,26.367,31.738,-860.352,19.531,-14.648
1642605325.080,37.109,38.574,-630.859,35.156,19.531
1642605325.084,25.879,39.551,-725.586,32.715,31.738
1642605325.088,10.742,37.598,-848.633,11.230,22.461
1642605325.090,16.113,45.410,-683.594,8.301,50.781
1642605325.094,28.320,46.387,-559.570,24.902,61.035
1642605325.098,22.461,37.109,-648.926,28.320,36.133
1642605325.102,-1.465,31.738,-656.250,8.789,44.434
1642605325.106,-11.230,27.344,-577.148,-3.418,20.508
1642605325.110,1.953,25.879,-672.852,13.672,15.137
1642605325.113,1.953,23.438,-876.953,26.855,11.719
1642605325.117,-8.789,26.367,-955.566,15.625,-0.488
1642605325.121,0.000,31.738,-735.840,3.418,32.227
1642605325.125,19.531,33.691,-578.613,17.090,24.414
1642605325.129,30.273,34.180,-577.637,42.480,16.602
1642605325.133,22.949,35.156,-512.207,40.527,11.719
1642605325.135,8.301,36.133,-474.121,16.602,-10.742
1642605325.139,14.160,36.621,-485.352,12.695,-6.836
1642605325.143,31.738,37.109,-378.418,32.715,46.875
1642605325.147,29.297,39.551,-74.219,35.156,54.199
1642605325.151,8.789,42.480,211.426,15.137,23.438
1642605325.155,3.906,43.945,270.996,14.648,30.762
1642605325.158,28.809,50.293,159.668,40.527,15.625
1642605325.162,33.203,55.176,446.777,46.387,26.855
1642605325.166,-4.395,54.199,631.836,5.371,32.227
1642605325.170,-21.973,54.688,367.188,-19.043,26.367
1642605325.174,-19.043,55.176,250.488,-13.672,21.973
1642605325.178,-16.113,59.570,454.102,-9.766,-3.906
1642605325.195,-30.762,61.523,562.988,-19.531,-20.020
1642605325.199,-52.246,60.059,409.180,-47.852,-16.113
1642605325.203,-45.410,60.547,264.648,-53.711,-17.090
1642605325.207,-36.621,62.500,334.473,-29.785,17.090
1642605325.211,-43.945,62.988,248.047,-26.367,17.578
1642605325.215,-50.293,55.176,-119.141,-38.086,-34.668
1642605325.218,-41.992,54.199,-377.930,-40.527,-49.316
1642605325.222,-30.273,67.871,-339.355,-27.832,-67.871
1642605325.226,-34.668,75.195,-306.152,-16.602,-32.715
1642605325.230,-40.039,63.477,-692.383,-20.508,-45.410
1642605325.234,-28.809,62.500,-874.512,-18.555,-65.430
1642605325.238,-12.695,70.801,-692.383,-14.160,1.953
1642605325.240,-10.742,67.383,-826.660,-10.254,11.719
1642605325.244,-14.648,67.383,-973.145,-8.789,-3.906
1642605325.248,-4.883,74.219,-916.992,-19.531,11.719
1642605325.252,19.531,74.707,-849.121,-10.254,24.902
1642605325.256,31.738,70.312,-927.246,0.000,-8.301
1642605325.260,25.879,65.918,-975.586,-6.348,-30.273
1642605325.263,19.043,63.477,-966.797,-18.555,-21.484
1642605325.267,21.484,60.547,-969.238,-20.508,-2.441
1642605325.271,32.227,57.129,-969.727,-3.906,-9.766
1642605325.275,22.461,48.340,-969.238,-4.883,-16.113
1642605325.279,8.789,46.875,-969.727,-21.973,22.461
1642605325.283,20.020,52.734,-969.238,-12.695,63.965
1642605325.285,34.180,45.898,-969.238,3.906,19.531
1642605325.289,27.832,40.527,-969.238,12.695,-4.395
1642605325.293,8.301,40.039,-969.727,8.301,5.859
1642605325.297,2.930,37.109,-969.238,2.930,26.367
1642605325.301,10.742,30.762,-969.238,19.531,72.754
1642605325.305,12.695,23.438,-969.238,39.551,18.066
1642605325.308,1.465,22.949,-969.238,31.250,26.855
1642605325.312,-8.301,21.484,-969.238,8.789,23.926
1642605325.316,1.465,18.555,-969.238,25.391,-43.945
1642605325.320,20.020,19.043,-969.238,54.688,-2.930
1642605325.324,24.902,21.484,-969.238,61.035,50.293
1642605325.328,24.414,19.531,-969.238,51.270,28.320
1642605325.330,39.062,15.137,-969.238,46.387,17.578
1642605325.334,58.594,12.695,-969.238,65.430,25.391
1642605325.338,52.734,13.672,-969.238,70.312,51.758
1642605325.342,39.551,16.113,-969.238,45.898,14.160
1642605325.346,46.875,20.020,-969.727,40.039,-15.137
1642605325.350,64.453,21.484,-969.238,53.711,-17.578
1642605325.353,67.871,24.414,-969.727,60.059,2.930
1642605325.357,54.199,27.832,-965.332,44.922,67.871
1642605325.361,43.457,25.879,-976.562,29.297,16.602
1642605325.365,56.152,27.344,-937.500,42.969,26.855
1642605325.369,60.547,27.344,-823.242,51.758,70.801
1642605325.373,39.551,19.043,-883.789,38.086,30.762
1642605325.375,36.133,13.184,-923.340,36.621,48.340
1642605325.379,55.176,24.902,-788.086,49.805,84.473
1642605325.383,41.504,35.156,-775.879,32.715,74.707
1642605325.387,13.184,31.738,-898.926,8.789,3.906
1642605325.391,7.324,28.320,-902.832,-2.441,-14.160
1642605325.395,14.648,26.367,-922.852,1.465,56.152
1642605325.398,28.320,31.250,-939.453,20.996,81.055
1642605325.402,16.113,30.273,-916.992,15.137,33.691
1642605325.406,-2.930,25.879,-982.422,-5.371,4.395
1642605325.410,8.789,28.320,-912.109,-2.930,3.906
1642605325.414,18.555,29.785,-792.480,17.090,16.113
1642605325.418,9.766,24.414,-870.117,30.273,29.785
1642605325.420,-6.348,23.926,-895.508,18.066,-11.230
1642605325.424,-4.883,26.367,-840.820,9.277,9.766
1642605325.428,9.277,21.973,-903.320,26.367,5.371
1642605325.432,17.090,26.367,-951.172,42.480,-39.062
1642605325.436,12.207,29.297,-886.230,38.086,-22.461
1642605325.440,-2.930,27.832,-920.898,20.508,8.301
1642605325.443,8.301,30.273,-981.934,25.391,13.184
1642605325.447,24.902,32.715,-959.961,48.340,-29.785
1642605325.451,18.555,32.715,-861.328,44.434,20.508
1642605325.455,11.230,29.785,-811.523,27.832,-10.254
1642605325.459,21.973,33.203,-804.688,26.855,9.766
1642605325.463,39.551,35.645,-842.773,39.062,62.988
1642605325.466,46.875,40.039,-819.824,50.293,49.316
1642605325.470,31.250,41.992,-625.000,35.156,95.215
1642605325.474,24.414,35.645,-765.625,20.020,64.453
1642605325.478,38.574,31.738,-850.586,24.902,38.086
1642605325.482,35.645,33.203,-679.688,31.738,32.715
1642605325.486,16.113,32.227,-772.461,24.414,25.879
1642605325.489,2.441,31.250,-930.176,7.812,29.785
1642605325.493,11.719,30.273,-904.785,15.625,9.277
1642605325.497,28.320,34.180,-649.902,32.227,45.410
1642605325.501,13.672,31.250,-630.371,27.832,16.602
1642605325.505,-5.371,26.855,-800.781,16.602,-12.695
1642605325.509,2.930,27.344,-804.688,15.625,10.254
1642605325.525,17.090,31.250,-615.234,36.621,36.621
1642605325.529,7.324,31.250,-601.562,37.109,49.316
1642605325.533,-9.277,24.902,-839.844,14.160,-9.277
1642605325.537,0.488,26.367,-745.605,18.066,-5.371
1642605325.541,11.719,30.762,-589.355,26.855,13.184
1642605325.545,6.348,23.438,-756.836,29.297,5.859
1642605325.548,-14.648,17.578,-976.074,4.883,-11.230
1642605325.552,-14.160,27.832,-921.875,-21.973,-36.133
1642605325.556,10.254,35.156,-745.117,-2.930,-11.719
1642605325.560,17.578,35.156,-770.020,11.719,34.180
1642605325.564,6.348,36.621,-768.066,-0.977,64.941
1642605325.568,2.930,37.598,-663.574,-20.508,74.707
1642605325.570,17.090,40.039,-694.824,-9.766,68.359
1642605325.574,25.391,37.598,-802.246,9.277,34.668
1642605325.578,16.113,36.133,-785.645,-1.465,51.270
1642605325.582,9.277,35.156,-694.336,-19.531,61.035
1642605325.586,25.391,30.273,-714.844,-10.742,55.664
1642605325.590,39.062,35.645,-803.223,5.859,32.715
1642605325.593,18.066,44.922,-850.586,-14.648,36.621
1642605325.597,0.977,48.340,-786.133,-37.109,74.219
1642605325.601,11.719,49.316,-625.488,-26.855,85.938
1642605325.605,24.414,41.992,-796.875,-7.812,15.625
1642605325.609,26.367,39.551,-870.605,2.930,4.883
1642605325.613,13.672,43.945,-540.527,-5.859,87.891
1642605325.615,2.441,37.109,-506.836,-16.602,65.430
1642605325.619,15.137,32.715,-610.840,1.953,7.812
1642605325.623,19.043,32.715,-566.895,7.812,15.137
1642605325.627,5.859,35.156,-457.031,1.465,30.762
1642605325.631,-1.953,34.668,-593.750,-6.348,-3.906
1642605325.635,8.789,34.180,-802.734,-3.906,-40.527
1642605325.638,20.508,34.180,-759.766,17.090,6.836
1642605325.642,13.672,31.250,-695.801,20.508,8.301
1642605325.646,3.418,31.250,-797.852,12.695,-38.086
1642605325.650,5.371,23.926,-994.141,9.277,-21.973
1642605325.654,20.020,25.391,-809.082,24.902,7.324
1642605325.658,20.020,33.203,-524.902,41.992,35.156
1642605325.660,3.418,29.297,-614.746,27.832,3.906
1642605325.664,3.418,26.367,-718.262,14.160,-49.316
1642605325.668,11.230,26.855,-631.348,31.738,-56.152
1642605325.672,11.230,29.785,-539.062,49.316,-15.625
1642605325.676,1.953,32.227,-634.277,33.691,8.301
1642605325.680,-0.977,32.715,-756.348,13.672,-7.324
1642605325.683,14.160,33.691,-792.969,25.391,0.488
1642605325.687,29.785,36.133,-642.578,40.527,43.457
1642605325.691,19.531,35.156,-739.746,36.133,52.246
1642605325.695,13.184,37.109,-877.930,14.648,20.508
1642605325.699,29.785,43.945,-620.117,14.648,12.207
1642605325.703,39.062,44.922,-555.664,38.574,20.020
1642605325.705,32.715,41.504,-663.574,38.574,-6.836
1642605325.709,21.973,40.039,-623.535,15.625,-2.441
1642605325.713,27.832,38.574,-515.137,9.277,41.992
1642605325.717,38.086,40.039,-591.309,24.902,16.113
1642605325.721,24.414,38.574,-669.922,27.344,7.812
1642605325.725,2.930,30.273,-724.609,2.930,46.387
1642605325.728,1.953,32.227,-767.090,-5.859,53.711
1642605325.732,3.906,37.109,-806.152,-1.465,4.395
1642605325.736,-3.418,36.133,-949.219,-3.906,-61.035
1642605325.740,-15.137,36.621,-760.254,-7.812,-46.875
1642605325.744,-18.555,34.668,-567.871,-16.113,29.297
1642605325.748,-2.441,32.227,-732.422,-7.324,0.977
1642605325.750,8.789,29.785,-696.777,4.395,-7.812
1642605325.754,-6.348,28.809,-652.344,-0.977,31.250
1642605325.758,-21.973,29.785,-718.750,-6.836,5.371
1642605325.762,-19.531,26.855,-828.613,1.465,-27.832
1642605325.766,-7.324,28.809,-872.559,27.344,-59.082
1642605325.770,0.488,33.691,-750.488,31.250,-6.836
1642605325.773,-5.859,33.691,-733.887,15.137,35.156
1642605325.777,-7.812,27.832,-867.188,13.672,2.930
1642605325.781,0.488,27.832,-907.715,25.391,-35.156
1642605325.785,2.441,37.109,-614.746,40.039,-7.324
1642605325.789,-10.742,40.527,-540.039,23.926,37.598
1642605325.793,-15.625,35.156,-693.359,4.883,31.250
1642605325.809,-1.465,32.715,-637.207,22.949,21.973
1642605325.813,7.812,38.086,-517.090,48.340,57.129
1642605325.817,-5.371,34.668,-599.609,36.621,63.965
1642605325.821,-12.695,32.227,-743.652,10.254,23.438
1642605325.825,3.418,37.109,-755.859,19.531,9.766
1642605325.829,20.020,43.457,-645.508,45.410,46.387
1642605325.832,6.836,46.875,-693.359,37.598,22.949
1642605325.836,-12.207,38.086,-951.660,11.719,-2.441
1642605325.840,-0.488,35.645,-885.254,6.836,-1.953
1642605325.844,17.578,42.480,-573.242,32.227,51.758
1642605325.848,7.324,39.551,-683.594,33.691,74.219
1642605325.852,-14.160,38.086,-745.605,6.836,42.480
1642605325.840,-6.348,42.480,-523.438,4.883,94.727
1642605325.844,11.230,41.992,-521.484,20.508,75.195
1642605325.848,13.184,37.109,-591.309,34.180,32.715
1642605325.852,1.465,38.086,-617.188,19.043,49.805
1642605325.856,1.465,39.062,-598.145,3.418,30.273
1642605325.860,15.625,34.180,-727.539,20.996,17.578
1642605325.863,13.184,30.762,-868.164,29.297,0.488
1642605325.867,-0.977,30.273,-802.246,12.695,-42.969
1642605325.871,-6.836,34.180,-658.203,-1.465,-38.086
1642605325.875,2.441,36.133,-565.918,2.441,-17.090
1642605325.879,7.812,23.926,-798.828,16.113,-41.504
1642605325.883,-5.859,19.531,-935.547,5.859,-55.664
1642605325.885,-14.160,30.762,-633.789,-13.184,3.906
1642605325.889,-4.395,30.273,-582.031,-3.906,-7.812
1642605325.893,11.230,26.855,-710.938,13.672,-58.594
1642605325.897,4.883,32.227,-592.773,13.184,-50.781
1642605325.901,-3.906,37.598,-453.613,-0.977,17.090
1642605325.905,2.441,36.133,-682.617,-4.883,32.715
1642605325.908,12.207,26.855,-961.426,1.465,-20.996
1642605325.912,15.137,27.344,-739.746,7.324,-33.691
1642605325.916,-4.883,33.691,-526.855,-1.465,-28.809
1642605325.920,-12.207,28.809,-674.316,-18.555,-20.508
1642605325.924,2.441,28.320,-738.281,-10.742,-31.738
1642605325.928,11.719,34.180,-630.371,12.695,-56.641
1642605325.945,0.488,32.715,-571.777,13.184,-55.176
1642605325.949,-9.766,32.227,-661.133,-2.930,-15.625
1642605325.953,4.883,33.203,-657.715,0.977,4.883
1642605325.957,17.578,31.250,-539.551,21.973,-28.809
1642605325.961,5.371,30.273,-498.535,29.785,21.484
1642605325.965,-5.859,23.926,-700.195,-1.465,34.668
1642605325.968,11.719,26.855,-806.641,-7.324,-15.625
1642605325.972,16.113,33.691,-620.605,17.090,-13.184
1642605325.976,-13.184,31.250,-517.090,14.160,23.926
1642605325.980,-36.133,27.832,-764.648,-3.418,-21.484
1642605325.984,-38.086,29.785,-868.652,-18.066,-46.875
1642605325.988,-22.949,35.156,-608.887,-11.719,-10.254
1642605325.990,-24.414,30.762,-730.469,-8.301,-28.320
1642605325.994,-40.039,30.762,-887.695,-15.625,-15.137
1642605325.998,-47.852,35.156,-704.590,-28.809,9.766
1642605326.002,-29.297,35.156,-591.797,-13.184,-3.418
1642605326.006,-10.254,31.738,-672.363,4.395,-11.230
1642605326.010,-14.648,31.738,-812.988,-1.953,4.395
1642605326.013,-16.602,33.691,-886.230,-11.719,8.789
1642605326.017,1.953,32.227,-787.598,-6.836,29.297
1642605326.021,20.508,31.250,-800.293,14.160,-0.488
1642605326.025,11.719,33.691,-949.707,8.301,-63.477
1642605326.029,3.418,40.039,-778.320,-12.207,-69.824
1642605326.033,4.395,37.109,-615.723,-7.812,-51.270
1642605326.035,10.742,29.297,-697.754,6.836,-43.945
1642605326.039,7.812,29.785,-671.875,15.625,-34.668
1642605326.043,-7.324,30.762,-624.512,-1.953,-39.551
1642605326.047,-7.812,26.367,-731.445,-10.742,-46.387
1642605326.051,-0.977,27.344,-871.582,6.348,-32.715
1642605326.055,5.859,32.227,-902.832,19.531,-35.156
1642605326.058,5.859,36.621,-866.211,13.672,-31.250
1642605326.062,0.488,39.062,-826.660,-2.930,-25.879
1642605326.066,12.207,35.156,-879.395,9.277,-39.551
1642605326.070,19.531,31.738,-879.883,30.762,-47.363
1642605326.074,4.883,33.203,-607.910,18.066,-14.648
1642605326.078,-11.230,31.250,-647.461,2.930,-20.508
1642605326.080,0.488,31.250,-743.652,4.395,-71.289
1642605326.084,15.137,32.715,-643.555,20.508,-105.469
1642605326.088,6.348,31.738,-539.062,28.320,-30.273
1642605326.092,-11.719,28.320,-637.695,9.766,-58.105
1642605326.096,-6.348,25.879,-761.719,1.953,-91.797
1642605326.100,10.254,26.855,-744.141,15.137,-47.363
1642605326.103,9.766,31.738,-732.422,28.320,-44.434
1642605326.107,-2.441,29.297,-754.883,20.996,-50.293
1642605326.111,-4.395,27.344,-960.938,9.277,-99.121
1642605326.115,12.207,34.180,-851.562,17.578,-61.523
1642605326.119,25.879,33.203,-547.363,31.738,-32.715
1642605326.123,11.719,30.762,-600.098,16.602,-78.125
1642605326.125,5.371,34.180,-633.301,-3.906,-70.312
1642605326.129,21.973,39.551,-487.793,10.254,-29.785
1642605326.133,28.809,40.039,-430.664,27.344,-27.832
1642605326.137,15.625,33.203,-564.453,17.090,-61.035
1642605326.141,4.883,34.180,-634.766,4.883,-104.980
1642605326.145,11.230,35.645,-736.816,7.324,-118.164
1642605326.148,23.926,31.250,-706.055,26.367,-50.293
1642605326.152,14.648,27.832,-753.906,35.645,-11.719
1642605326.156,-4.395,26.367,-928.223,8.789,-41.504
1642605326.160,1.953,30.273,-714.355,1.465,-53.223
1642605326.164,16.113,30.273,-536.621,26.855,-37.598
1642605326.168,14.160,26.367,-602.539,36.133,-22.949
1642605326.171,4.395,27.832,-590.820,18.066,-20.996
1642605326.175,4.883,29.785,-580.566,4.395,-76.172
1642605326.179,12.695,27.832,-636.230,17.578,-68.359
1642605326.183,14.160,29.785,-584.473,29.785,-32.227
1642605326.187,0.000,36.133,-524.902,16.602,-86.914
1642605326.191,-10.742,32.715,-630.859,-1.953,-79.102
1642605326.194,-2.930,28.809,-763.184,-7.324,-35.645
1642605326.198,1.953,28.320,-905.273,4.883,-48.828
1642605326.202,-1.953,34.180,-753.418,2.441,-43.457
